name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Rasha Saran,Female,8/7/2018,Okhamandal,SEBC,No,64873142,Muslim,GOVT SMT K K HIGHSCHOOL,Amreli,,10th,D,285-825-5761,RashaSaran@gmail.com,31202,Government,Lakshit Kala,Aradhya Kalla,Maithili,Kashmiri,Manager,Manager,Bachelor's Degree,Other/Unknown,8138-5333-4389,9292-5007-4377-2448,State Bank Of India,Individual,B+,3ZY9H8WL0ES,388221
Kaira Kibe,Male,8/12/2018,Satlasana,ST,No,70870618,Christian,GOVT SMT K K HIGHSCHOOL,Dahod,,3rd,C,937-505-8564,KairaKibe@gmail.com,28494,Government,Pari Wason,Dhruv Cherian,Gujarati,Maithili,Retired,Other,Primary School,Primary School,5220-4922-6893,5986-9402-7555-4498,ICICI Bank,Joint,O+,61FH5BWZ8F2,380828
Kaira Swamy,Female,2/14/2018,Detroj-Rampura,SEBC,No,54077419,Muslim,GOVT SMT K K HIGHSCHOOL,Kheda,,8th,A,466-164-2173,KairaSwamy@gmail.com,29672,Government,Zaina Choudhury,Tushar Subramanian,Others,Urdu,Engineer,Librarian,Some College/Associate's Degree,Bachelor's Degree,3035-1194-3792,2119-3873-5758-6636,State Bank Of India,Individual,O+,VR5OOFNH4ZF,394383
Shray Loyal,Male,5/19/2018,Visavadar,SC,No,46801419,Muslim,GOVT SMT K K HIGHSCHOOL,Panchmahals,,11th,C,606-464-8248,ShrayLoyal@gmail.com,81627,Government,Hiran Kota,Ritvik Babu,Hindi,Tamil,Engineer,Social Worker,Primary School,Some College/Associate's Degree,7173-9938-8758,9178-9929-8644-2690,Indian Bank,Individual,B+,27OWBDH63Q3,391616
Shalv Saran,Female,4/2/2018,Radhanpur,DT,No,30482366,Hindu,GOVT SMT K K HIGHSCHOOL,Kheda,,1st,A,265-289-3032,ShalvSaran@gmail.com,37047,Government,Inaaya  Badami,Yashvi Mammen,Tamil,Bangla,Engineer,Retired,Vocational/Trade School,Middle School,3418-7559-8145,8856-4972-3576-7137,Central Bank Of India,Joint,B+,T53TQBAU5CK,389679
Damini Swaminathan,Male,3/24/2018,Harij,ST,No,63708504,Muslim,GOVT SMT K K HIGHSCHOOL,Valsad,,6th,A,125-429-9589,DaminiSwaminathan@gmail.com,51545,Government,Hrishita Shere,Rasha Gole,Hindi,Bodo,Farmer,Homemaker,Bachelor's Degree,Primary School,3309-8039-1194,7502-8945-4749-3746,State Bank Of India,Individual,AB+,NNUJC0TLVBJ,388742
Indrans Mandal,Male,10/20/2018,Kadi,ST,No,27469625,Christian,GOVT SMT K K HIGHSCHOOL,Kheda,,6th,D,140-449-4661,IndransMandal@gmail.com,46285,Government,Samaira Dua,Jayesh Ghosh,Tamil,Kannada,Retired,IT Professional,Doctorate/Ph.D.,Doctorate/Ph.D.,1455-6209-1436,3119-6619-8247-1375,Punjab National Bank,Individual,A+,HH5C1OG9C46,387321
Ojas Gokhale,Male,5/13/2018,Godhra,SEBC,No,31670378,Muslim,GOVT SMT K K HIGHSCHOOL,Surendranagar,,3rd,B,529-744-5093,OjasGokhale@gmail.com,84688,Government,Lakshit Chada,Shamik Ratti,Punjabi,Konkani,Lawyer,Pharmacist,Doctorate/Ph.D.,Vocational/Trade School,1239-8469-4536,4921-2421-8409-2777,Axis Bank,Joint,A+,CG9YL8Q2ZPM,390505
Yashvi Contractor,Male,9/10/2018,Khanpur,SC,No,85405932,Christian,GOVT SMT K K HIGHSCHOOL,Kheda,,10th,D,719-265-7546,YashviContractor@gmail.com,33337,Government,Adira Kibe,Ayesha Magar,Marathi,Oriya,Engineer,Librarian,Master's Degree,Vocational/Trade School,2747-1157-5078,4049-5115-7351-1289,ICICI Bank,Individual,B+,J3HO4GCH8G9,393311
Ehsaan Bajaj,Male,4/18/2018,Gandhinagar,SEBC,No,37021445,Christian,GOVT SMT K K HIGHSCHOOL,Kheda,,2nd,D,113-970-9749,EhsaanBajaj@gmail.com,30853,Government,Yasmin Bassi,Lavanya Viswanathan,Assamese,Sindhi,Labour,Chef,Doctorate/Ph.D.,Middle School,1468-8117-2602,5846-2055-5141-6688,Punjab National Bank,Joint,B+,8AWJ86QMP86,384169
Fateh Bir,Female,5/1/2018,Chanasma,ST,No,44873934,Muslim,GOVT SMT K K HIGHSCHOOL,Tapi,,4th,B,343-660-4352,FatehBir@gmail.com,57140,Government,Aaina Vora,Pihu Varkey,Tamil,Bodo,Chef,Accountant,Master's Degree,Primary School,1413-4659-2149,9133-3706-8400-3225,State Bank Of India,Individual,AB-,XNLGVTDM92B,389881
Ehsaan Lad,Male,10/21/2018,Jasdan,DT,No,45058850,Hindu,GOVT SMT K K HIGHSCHOOL,Banaskantha,,11th,A,798-835-5030,EhsaanLad@gmail.com,90551,Government,Pihu Tara,Tara Mallick,Konkani,Assamese,IT Professional,Secretary,High School,Master's Degree,4727-9503-3196,6715-5870-2079-8798,ICICI Bank,Joint,B-,5JT55SPBCSV,399169
Siya Vig,Male,8/22/2018,Daskroi,SC,No,11298237,Christian,GOVT SMT K K HIGHSCHOOL,Jamnagar,,2nd,A,964-604-2133,SiyaVig@gmail.com,70466,Government,Mishti Kapadia,Kismat Andra,Marathi,Telugu,Business Owner,Secretary,High School,No Formal Education,2840-7383-8265,3414-1343-8014-3485,State Bank Of India,Joint,AB+,KCNOV2PR5Y9,382634
Samar Srinivasan,Male,9/16/2018,Ranavav,General,No,92763769,Muslim,GOVT SMT K K HIGHSCHOOL,Rajkot,,12th,B,144-913-8127,SamarSrinivasan@gmail.com,41647,Government,Trisha Handa,Sumer Ratti,Kannada,Kannada,Retired,Chef,Primary School,High School,9920-1261-7768,1483-4983-4571-4285,Punjab National Bank,Joint,A+,BPURZJQR53P,392393
Pihu Lata,Female,5/19/2018,Mehmedabad,DT,No,78039483,Hindu,GOVT SMT K K HIGHSCHOOL,Surat,,11th,D,611-750-7340,PihuLata@gmail.com,97727,Government,Damini Kumar,Shalv Bath,Sindhi,Urdu,Other,Other,Middle School,Bachelor's Degree,4257-5908-6180,6656-9901-4260-9047,Indian Bank,Joint,B-,PZTIAUY74P4,396975
Badal Jain,Male,4/16/2018,Satlasana,OBC,No,28951613,Hindu,GOVT SMT K K HIGHSCHOOL,Ahmedabad,,9th,A,358-746-9022,BadalJain@gmail.com,78799,Government,Aarav Swaminathan,Gokul Basu,Hindi,Kashmiri,Lawyer,Teacher,Doctorate/Ph.D.,Other/Unknown,1678-8607-3560,5234-3185-4299-8905,IDBI Bank,Individual,O+,E0HQS69CVNG,381946
Miraya Kumer,Female,10/12/2018,Una,SC,No,32585905,Hindu,GOVT SMT K K HIGHSCHOOL,The Dangs,,6th,B,991-690-2520,MirayaKumer@gmail.com,95215,Government,Jivin Magar,Rohan Sabharwal,Nepali,Malayalam,Business Owner,Pharmacist,No Formal Education,Other/Unknown,9978-2450-5607,9175-6802-8355-5564,IDBI Bank,Joint,AB+,9O2AS2GY2X1,387171
Taimur Mammen,Male,9/8/2018,Halol,DT,No,74926963,Christian,GOVT SMT K K HIGHSCHOOL,Gandhinagar,,1st,A,153-260-5850,TaimurMammen@gmail.com,61437,Government,Advik Kamdar,Samiha Taneja,Hindi,Santali,Artist,Social Worker,Primary School,Other/Unknown,8637-7630-9484,6040-1805-4555-7182,Axis Bank,Individual,AB+,CWUD3S6U2C5,385574
Ishita Kala,Female,9/18/2018,Anklav,DT,No,62753180,Christian,GOVT SMT K K HIGHSCHOOL,Kheda,,9th,C,491-220-9647,IshitaKala@gmail.com,62225,Government,Tiya Basu,Vivaan Sule,Oriya,Konkani,Doctor,Librarian,Bachelor's Degree,Primary School,8581-2078-3354,5783-6849-4620-7121,ICICI Bank,Individual,AB+,RK99LMWO2UT,394132
Jayant Raj,Male,3/4/2018,Himatnagar,NT,No,90866306,Christian,GOVT SMT K K HIGHSCHOOL,Gandhinagar,,9th,A,604-576-8692,JayantRaj@gmail.com,49565,Government,Rasha Basu,Indranil Krish,Tamil,Hindi,Labour,IT Professional,High School,Doctorate/Ph.D.,6141-8138-6739,9497-4491-9838-2897,Axis Bank,Individual,B+,Y0HHDBY8PGD,383061
Onkar Sani,Female,12/5/2018,Dhanera,SEBC,No,83818537,Christian,GOVT SMT K K HIGHSCHOOL,Surendranagar,,1st,A,712-705-1751,OnkarSani@gmail.com,45202,Government,Tara Bassi,Yuvaan Kaul,Marathi,Manipuri,Manager,Chef,Doctorate/Ph.D.,Master's Degree,6281-5215-6952,7947-3223-9205-4320,State Bank Of India,Individual,O+,4VA4DGDNMLN,399342
Azad Borah,Male,5/6/2018,Dhanera,SEBC,No,61806392,Hindu,GOVT SMT K K HIGHSCHOOL,Panchmahals,,8th,C,865-223-6420,AzadBorah@gmail.com,51468,Government,Tarini Suri,Ishaan Salvi,Bodo,Assamese,Government Employee,Doctor,Bachelor's Degree,Master's Degree,9538-2069-3089,8987-6982-2545-1644,HDFC Bank,Individual,B+,ICRG5QDW839,381521
Rhea Bassi,Male,12/6/2018,Vijaynagar,DT,No,59298120,Christian,GOVT SMT K K HIGHSCHOOL,Anand,,12th,A,622-823-2826,RheaBassi@gmail.com,80509,Government,Trisha Kadakia,Inaaya  Magar,Others,Tamil,Government Employee,Manager,Vocational/Trade School,Doctorate/Ph.D.,4866-2580-5576,4650-6227-2483-9855,IDBI Bank,Individual,A+,E449T5U88T8,395344
Rati Shan,Female,6/23/2018,Kathlal,SC,No,34590166,Christian,GOVT SMT K K HIGHSCHOOL,Junagadh,,11th,A,338-367-8065,RatiShan@gmail.com,70446,Government,Nakul Das,Armaan Bassi,Dogri,Malayalam,Driver,Chef,Bachelor's Degree,Master's Degree,2230-8116-8638,7579-5479-3210-4092,ICICI Bank,Joint,O+,3ALMG1F023B,398477
Parinaaz Chakrabarti,Male,11/27/2018,Sihor,SC,No,67353716,Hindu,GOVT SMT K K HIGHSCHOOL,Amreli,,10th,A,458-334-6293,ParinaazChakrabarti@gmail.com,99961,Government,Ehsaan Rajan,Ishita Kalla,Konkani,Kashmiri,Accountant,Other,High School,Master's Degree,6876-1027-5059,2660-8928-9516-5460,Central Bank Of India,Individual,A-,F7SE2XDI648,383707
Hansh Rao,Male,4/12/2018,Ranavav,SC,No,72195815,Hindu,GOVT SMT K K HIGHSCHOOL,Banaskantha,,8th,D,471-467-3809,HanshRao@gmail.com,59750,Government,Urvi Roy,Rohan Dhar,Kannada,Urdu,Chef,Chef,No Formal Education,High School,5767-7054-5506,4016-9719-6744-7406,Axis Bank,Joint,AB+,MRXWWNIHUT9,387759
Ishaan Kata,Female,12/19/2018,Bhavnagar,OBC,No,45168152,Muslim,GOVT SMT K K HIGHSCHOOL,Sabarkantha,,11th,B,662-514-6322,IshaanKata@gmail.com,92319,Government,Anahi Toor,Divit Chaudhry,Kashmiri,Sindhi,Farmer,Teacher,Bachelor's Degree,High School,4668-8307-1831,5396-1542-3594-3569,Central Bank Of India,Joint,B-,X7NZKCGKT23,380766
Fateh Kothari,Male,11/18/2018,Anjar,NT,No,91179944,Christian,GOVT SMT K K HIGHSCHOOL,Jamnagar,,4th,B,635-518-5299,FatehKothari@gmail.com,97483,Government,Arnav Shenoy,Miraan Zachariah,Telugu,Oriya,Lawyer,Manager,Other/Unknown,Vocational/Trade School,2916-5707-6461,9575-9198-8368-6701,ICICI Bank,Individual,B+,LP4RLRDC77L,399204
Inaaya  Buch,Male,5/1/2018,Dehgam,DT,No,96014101,Muslim,GOVT SMT K K HIGHSCHOOL,Jamnagar,,4th,B,316-609-7489,InaayaBuch@gmail.com,42351,Government,Neysa Saran,Damini Grover,Maithili,Manipuri,Lawyer,Manager,Doctorate/Ph.D.,Master's Degree,1896-8675-6712,8566-6615-6538-4403,IDBI Bank,Joint,A-,4GQYIMVU0WA,399407
Darshit Kumar,Female,9/22/2018,Viramgam,SC,No,19536784,Muslim,GOVT SMT K K HIGHSCHOOL,Jamnagar,,4th,A,651-181-4832,DarshitKumar@gmail.com,61733,Government,Rati Chakrabarti,Ritvik Handa,Konkani,Telugu,Manager,Retired,Middle School,Other/Unknown,1260-9718-2565,5486-5136-3080-1915,Axis Bank,Individual,A-,5YF0GG9GBJV,391753
Adah Chawla,Male,5/28/2018,Nadiad,NT,No,32163515,Muslim,GOVT SMT K K HIGHSCHOOL,Mahesana,,7th,A,892-546-1890,AdahChawla@gmail.com,44103,Government,Dhanush Dubey,Ishaan Sastry,Marathi,Kashmiri,Sales Representative,Sales Representative,Some College/Associate's Degree,Middle School,6667-5592-4700,5894-8027-9469-2222,Axis Bank,Joint,A-,7JX87FZV0ME,381632
Alisha Sinha,Female,3/25/2018,Savarkundla,SEBC,No,81297848,Muslim,GOVT SMT K K HIGHSCHOOL,Valsad,,11th,D,902-492-7094,AlishaSinha@gmail.com,81985,Government,Ayesha Gaba,Bhamini Grewal,Gujarati,Kashmiri,Farmer,Artist,Doctorate/Ph.D.,Vocational/Trade School,8398-8454-8168,5420-7014-5262-4349,IDBI Bank,Individual,B+,5GYOB6T1SND,395237
Nitara Virk,Male,1/24/2018,Shehera,OBC,No,56881645,Christian,GOVT SMT K K HIGHSCHOOL,Banaskantha,,2nd,C,814-258-8840,NitaraVirk@gmail.com,98659,Government,Zara Ganesh,Bhamini Bhakta,Malayalam,Maithili,Business Owner,Other,Master's Degree,No Formal Education,6803-3183-2275,2647-5912-4903-4944,IDBI Bank,Joint,B+,WYJWD0ITY8S,384269
Hansh Warrior,Male,2/16/2018,Barwala,DT,No,65057205,Christian,GOVT SMT K K HIGHSCHOOL,Anand,,10th,D,595-615-5329,HanshWarrior@gmail.com,38857,Government,Ishaan Bahri,Jivin Raju,Malayalam,Marathi,Manager,Sales Representative,Master's Degree,Master's Degree,2471-2828-2693,6319-3614-3734-5305,IDBI Bank,Individual,AB-,K7IRTYO3LWY,389277
Sumer Apte,Female,5/22/2018,Kheda,ST,No,82039151,Christian,GOVT SMT K K HIGHSCHOOL,Surendranagar,,3rd,A,309-785-1136,SumerApte@gmail.com,89273,Government,Tara Bal,Tarini Rau,Manipuri,Others,Construction Worker,Retired,No Formal Education,Other/Unknown,3277-9662-1724,2052-6687-2704-9255,Punjab National Bank,Joint,A-,FHNA3GPHTTO,385680
Alisha Chad,Male,9/4/2018,Lodhika,SC,No,52585853,Christian,GOVT SMT K K HIGHSCHOOL,Jamnagar,,9th,A,229-918-4687,AlishaChad@gmail.com,93088,Government,Romil Grewal,Ela Solanki,Oriya,Santali,Construction Worker,Nurse,Doctorate/Ph.D.,Vocational/Trade School,8896-8208-2175,1423-9649-9605-3628,Central Bank Of India,Joint,AB-,M5X1FY160A7,385160
Neysa Badami,Female,6/19/2018,Bhanvad,SC,No,29587595,Muslim,GOVT SMT K K HIGHSCHOOL,Patan,,4th,D,113-780-1675,NeysaBadami@gmail.com,88773,Government,Aarush Sankar,Dhruv Borde,Manipuri,Sindhi,Teacher,Sales Representative,Doctorate/Ph.D.,No Formal Education,6109-8520-2080,9938-9924-3708-4595,HDFC Bank,Joint,B-,ZDVU5F76JUN,396619
Aayush Choudhry,Male,2/12/2018,Palitana,SEBC,No,90406337,Hindu,GOVT SMT K K HIGHSCHOOL,Porbandar,,2nd,C,907-606-1035,AayushChoudhry@gmail.com,96185,Government,Umang Kurian,Divyansh Mander,Manipuri,Konkani,IT Professional,Social Worker,Master's Degree,Master's Degree,2835-7757-2270,9259-7716-1068-6891,HDFC Bank,Individual,O+,4NAJ12IQJ74,383654
Vidur Bassi,Male,4/13/2018,Nakhatrana,DT,No,19065463,Muslim,GOVT SMT K K HIGHSCHOOL,Bharuch,,5th,A,480-514-2205,VidurBassi@gmail.com,26042,Government,Nishith Saxena,Arhaan Agrawal,Marathi,Bodo,Doctor,Manager,Other/Unknown,No Formal Education,3512-9043-5567,5784-7790-8910-6486,Axis Bank,Individual,AB-,5HFCB597ZNV,387459
Navya Master,Female,10/15/2018,Gandhinagar,SEBC,No,80859998,Hindu,GOVT SMT K K HIGHSCHOOL,Porbandar,,11th,B,411-179-2947,NavyaMaster@gmail.com,94366,Government,Aarav Lanka,Samar Buch,Hindi,Punjabi,Other,Nurse,Other/Unknown,Primary School,5766-6920-7270,8183-1706-2623-1731,Punjab National Bank,Joint,AB+,TG5O92KH0H6,384016
Dhanuk Ray,Male,9/12/2018,Kankrej,OBC,No,19232394,Muslim,GOVT SMT K K HIGHSCHOOL,Tapi,,7th,A,388-915-8531,DhanukRay@gmail.com,76949,Government,Kashvi Samra,Aradhya Dora,Maithili,Manipuri,Sales Representative,Librarian,Primary School,Some College/Associate's Degree,9409-3829-7422,6007-4982-1148-3224,Axis Bank,Joint,AB-,KQVOGAFKIU9,392461
Rania Devi,Female,1/16/2018,Palanpur,DT,No,21472962,Christian,GOVT SMT K K HIGHSCHOOL,Surendranagar,,3rd,B,706-995-8886,RaniaDevi@gmail.com,70964,Government,Ishita Ganesan,Reyansh Hari,Marathi,Bangla,Doctor,Other,Middle School,Some College/Associate's Degree,3858-2283-7976,2304-1116-3590-5769,ICICI Bank,Joint,B+,96FVENRRYVW,393124
Taran Buch,Female,10/6/2018,Chanasma,DT,No,79854234,Hindu,GOVT SMT K K HIGHSCHOOL,Gandhinagar,,4th,A,771-722-7931,TaranBuch@gmail.com,33673,Government,Divyansh Bera,Nitara Sastry,Kashmiri,Others,Government Employee,Labour,Primary School,Some College/Associate's Degree,8533-6534-5004,3448-8484-7620-8358,Central Bank Of India,Joint,O+,R35RJ0OZI7P,392139
Anvi Sankaran,Male,9/10/2018,Matar,OBC,No,46934115,Hindu,GOVT SMT K K HIGHSCHOOL,Bhavnagar,,1st,C,339-135-6207,AnviSankaran@gmail.com,54650,Government,Uthkarsh Barman,Mehul Srinivas,Tamil,Nepali,Other,Homemaker,High School,No Formal Education,6745-4394-5262,4077-6974-5951-5334,IDBI Bank,Individual,AB-,568YCKT0ZQ2,398630
Khushi Magar,Female,10/14/2018,Kotda Sangani,DT,No,60301840,Hindu,GOVT SMT K K HIGHSCHOOL,Surendranagar,,9th,C,905-607-7206,KhushiMagar@gmail.com,34541,Government,Bhamini Choudhry,Riaan Raman,Telugu,Sindhi,Artist,Retired,Doctorate/Ph.D.,Middle School,2438-4065-5498,5019-4217-4571-3655,Punjab National Bank,Individual,AB+,YSRFLI35O7J,399142
Veer Bumb,Female,6/4/2018,Talaja,SEBC,No,26205863,Christian,GOVT SMT K K HIGHSCHOOL,Narmada,,4th,C,385-611-7150,VeerBumb@gmail.com,38483,Government,Shalv Suresh,Kavya Bhakta,Maithili,Hindi,Business Owner,Business Owner,Doctorate/Ph.D.,Vocational/Trade School,5832-4339-7958,7950-4845-5777-7991,Punjab National Bank,Individual,AB-,0ZGQDHT2MLH,395218
Divyansh Manda,Male,3/26/2018,Umrala,ST,No,55331389,Christian,GOVT SMT K K HIGHSCHOOL,Amreli,,6th,C,258-435-2350,DivyanshManda@gmail.com,74248,Government,Shlok Roy,Amani Bajwa,Malayalam,Maithili,Chef,Manager,Primary School,Doctorate/Ph.D.,8706-4178-4896,8765-9066-6674-6352,Axis Bank,Individual,A-,9VZEN2QU242,399295
Aniruddh Varkey,Male,12/27/2018,Kheralu,SC,No,37601296,Muslim,GOVT SMT K K HIGHSCHOOL,Patan,,5th,C,119-533-4845,AniruddhVarkey@gmail.com,55670,Government,Nayantara Sarkar,Dhanush Shanker,Maithili,Dogri,Sales Representative,Chef,Vocational/Trade School,Primary School,2196-4671-9452,7642-6536-2939-3278,Central Bank Of India,Joint,AB-,DQU8F68A8C8,398062
Priyansh Randhawa,Male,12/21/2018,Junagadh,SC,No,37410874,Hindu,GOVT SMT K K HIGHSCHOOL,Banaskantha,,6th,C,877-654-5807,PriyanshRandhawa@gmail.com,84807,Government,Kiaan Shroff,Jhanvi Sandhu,Punjabi,Punjabi,Sales Representative,Doctor,Middle School,Bachelor's Degree,9625-9988-2681,8763-7511-3920-4395,HDFC Bank,Joint,O+,ORK8GACQ6WN,391628
