name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Amani Bhardwaj,Male,11/26/2018,Ranavav,DT,No,54910481,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Junagadh,,11th,A,534-864-7483,AmaniBhardwaj@gmail.com,64105,Government,Kaira Sarin,Lagan Walia,Urdu,Punjabi,Business Owner,Sales Representative,Primary School,Vocational/Trade School,3471-5964-4662,6929-6356-8254-4040,HDFC Bank,Individual,A+,PORELT4GKVO,394792
Raunak Savant,Female,6/16/2018,Mahudha,NT,No,52840657,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Narmada,,7th,D,628-874-4868,RaunakSavant@gmail.com,31212,Government,Samar Dash,Ojas Garde,Marathi,Dogri,Labour,Retired,Primary School,Some College/Associate's Degree,8493-2400-7006,4495-9662-1743-3247,Punjab National Bank,Individual,A-,H3IYI4OEZ0N,392120
Nirvi Rastogi,Female,1/7/2018,Balasinor,ST,No,59784370,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,,3rd,D,797-763-4527,NirviRastogi@gmail.com,33404,Government,Sana Chhabra,Hridaan Kala,Bodo,Urdu,Driver,Manager,No Formal Education,High School,4542-8660-6095,5566-9123-1674-1231,Axis Bank,Individual,B+,2KXK7A2XTEY,396657
Yuvraj  Shere,Male,7/18/2018,Tharad,SC,No,18316003,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,The Dangs,,10th,B,694-512-3497,YuvrajShere@gmail.com,35094,Government,Mahika Mannan,Mohanlal Char,Telugu,Oriya,Chef,Labour,Other/Unknown,No Formal Education,1152-4644-1700,7735-6864-3427-3066,Central Bank Of India,Joint,O+,TTEFXWQZPRT,382642
Dishani Varughese,Male,11/20/2018,Rapar,ST,No,40464741,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,The Dangs,,10th,B,878-911-8409,DishaniVarughese@gmail.com,81377,Government,Seher Varma,Mohanlal Malhotra,Urdu,Dogri,Chef,Doctor,Other/Unknown,Bachelor's Degree,3086-4258-9346,4885-9719-4949-2376,Axis Bank,Individual,B+,GUYYKG32OHF,390116
Indranil Aggarwal,Male,1/7/2018,Santalpur,DT,No,23257745,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Bharuch,,5th,C,842-184-5810,IndranilAggarwal@gmail.com,99296,Government,Ritvik Deshmukh,Mannat Walia,Bangla,Punjabi,Construction Worker,Chef,Bachelor's Degree,Bachelor's Degree,7396-4265-3792,4596-4628-1175-6259,Central Bank Of India,Individual,B+,OVK4US323Y9,394711
Taran Sandhu,Female,2/5/2018,Amirgadh,SEBC,No,49850409,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Tapi,,12th,C,837-418-2083,TaranSandhu@gmail.com,86779,Government,Ayesha Sodhi,Shalv Bobal,Assamese,Gujarati,Government Employee,Artist,Other/Unknown,Doctorate/Ph.D.,2010-5926-1218,3663-5418-4751-7293,ICICI Bank,Joint,B-,NNOIO3FFDPA,395346
Jayesh Sur,Male,11/20/2018,Jambusar,ST,No,33261223,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Surat,,11th,B,455-788-8310,JayeshSur@gmail.com,59316,Government,Anika Chakraborty,Nirvi Tripathi,Dogri,Telugu,Artist,Accountant,Vocational/Trade School,Middle School,6375-6022-9535,2483-1675-4905-7370,HDFC Bank,Joint,AB+,O00544HDXQO,395850
Taran Soman,Female,11/9/2018,Chotila,DT,No,10570624,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Surat,,11th,C,477-620-1880,TaranSoman@gmail.com,51426,Government,Madhup Shenoy,Shamik Datta,Bangla,Kannada,Government Employee,Other,Primary School,High School,9901-2922-2431,4743-2643-8367-3541,State Bank Of India,Individual,O+,CZZU8WRWUFN,380762
Zaina Agate,Female,11/25/2018,Mansa,NT,No,21259306,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Patan,,2nd,B,571-728-5601,ZainaAgate@gmail.com,37250,Government,Ivan Som,Vanya Sane,Maithili,Others,Labour,Homemaker,Bachelor's Degree,No Formal Education,7558-3015-2691,1432-8393-1561-5162,Punjab National Bank,Joint,B+,R68X6VJCBVC,384682
Trisha Saraf,Female,8/16/2018,Lilia,ST,No,73245388,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Bharuch,,12th,B,994-613-5633,TrishaSaraf@gmail.com,26767,Government,Hrishita Sane,Kiara Bobal,Maithili,Sindhi,Lawyer,Chef,Middle School,No Formal Education,2768-8768-4478,8570-8862-1314-2345,Indian Bank,Joint,B-,T4DL8Y4YX0R,390476
Diya Bawa,Male,8/6/2018,Bhesan,ST,No,76922563,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Bharuch,,10th,A,790-114-3160,DiyaBawa@gmail.com,38169,Government,Nakul Chand,Dishani Sarraf,Urdu,Nepali,Teacher,Librarian,Bachelor's Degree,Middle School,5875-7346-8660,7445-8322-7001-1960,Central Bank Of India,Individual,A-,H1SBD343P19,384728
Parinaaz Wagle,Male,6/8/2018,Thasra,SC,No,51931039,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,,10th,B,231-345-1095,ParinaazWagle@gmail.com,39350,Government,Devansh Deshpande,Dishani Bhandari,Oriya,Nepali,Government Employee,Social Worker,Vocational/Trade School,Other/Unknown,5963-2285-3654,1037-2249-6738-3225,ICICI Bank,Individual,O+,BSBI5HBZCFD,383027
Mishti Khurana,Male,11/22/2018,Gandhidham,SEBC,No,66695915,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Amreli,,12th,B,732-190-2370,MishtiKhurana@gmail.com,93910,Government,Ishita Krishnan,Pranay Thaman,Tamil,Others,IT Professional,Government Employee,Middle School,No Formal Education,1582-3108-7412,3104-7845-8900-8145,IDBI Bank,Joint,AB-,E7LZHO67UA1,384160
Myra Atwal,Male,11/8/2018,Dantiwada,ST,No,52354779,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Porbandar,,4th,A,609-937-3861,MyraAtwal@gmail.com,54947,Government,Alisha Chada,Arnav Sibal,Marathi,Marathi,Driver,Artist,High School,Other/Unknown,9037-8732-2487,7586-8337-3779-3068,Indian Bank,Joint,AB-,PXJTFAHU1RX,380884
Damini Kunda,Female,9/3/2018,Patan,SEBC,No,20657129,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,,11th,B,415-765-4020,DaminiKunda@gmail.com,73283,Government,Romil Chadha,Mishti Ram,Marathi,Tamil,Accountant,Social Worker,Primary School,High School,8808-2650-2155,5403-7005-1721-7712,ICICI Bank,Individual,AB-,GRSPBG9JXFY,385158
Hunar Gokhale,Female,1/16/2018,Umrala,SC,No,58930096,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Valsad,,10th,B,402-923-1493,HunarGokhale@gmail.com,91726,Government,Kartik Divan,Samiha Madan,Urdu,Assamese,Farmer,Teacher,Doctorate/Ph.D.,Master's Degree,3728-2299-9996,7002-1011-2905-6082,Indian Bank,Joint,B-,49IZN9CP98X,392586
Tushar Chatterjee,Male,8/24/2018,Mahuva,General,No,47583530,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Dahod,,6th,B,259-189-6296,TusharChatterjee@gmail.com,60067,Government,Gatik Mannan,Zeeshan Kulkarni,Malayalam,Hindi,Labour,Other,Vocational/Trade School,Bachelor's Degree,8727-2694-7997,7896-4718-5231-3068,IDBI Bank,Individual,AB+,15LPRJUO0LX,393841
Anay Tiwari,Female,11/16/2018,Umrala,SEBC,No,74760093,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,,8th,A,799-668-7979,AnayTiwari@gmail.com,58206,Government,Zaina Kalita,Divij Edwin,Kashmiri,Maithili,Farmer,Artist,Bachelor's Degree,Other/Unknown,4751-1840-4315,4778-7199-7813-5643,HDFC Bank,Joint,B-,6BBXE3YOS1Q,389127
Eva Tiwari,Female,9/11/2018,Mahuva,DT,No,56420210,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Jamnagar,,6th,B,556-653-7633,EvaTiwari@gmail.com,34065,Government,Nakul Bhatti,Tara Khalsa,Punjabi,Hindi,Doctor,Accountant,Middle School,Primary School,2871-6863-6318,5209-8167-9794-2377,Punjab National Bank,Joint,B-,VVVV2N3SLWM,398171
Gatik Singhal,Female,11/9/2018,Santalpur,ST,No,33440473,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Ahmedabad,,4th,B,991-211-3553,GatikSinghal@gmail.com,61854,Government,Kartik Goyal,Ivana Brahmbhatt,Oriya,Maithili,Artist,Social Worker,Doctorate/Ph.D.,Other/Unknown,7404-7432-5890,6870-7495-2168-8071,Axis Bank,Joint,B+,XLCCB16WGC1,394124
Urvi Bhatti,Male,11/23/2018,Idar,SC,No,47220514,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Surendranagar,,2nd,C,745-293-8278,UrviBhatti@gmail.com,26803,Government,Renee Kumer,Nakul Varma,Assamese,Oriya,Lawyer,Pharmacist,Vocational/Trade School,Primary School,9081-2440-8466,1796-9834-1832-9081,IDBI Bank,Individual,AB-,X3LNL92OWA5,386532
Jiya Bhargava,Female,10/28/2018,Halol,SEBC,No,68272146,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Bhavnagar,,3rd,B,340-861-3919,JiyaBhargava@gmail.com,95629,Government,Anika Jaggi,Eva Dora,Bangla,Tamil,Lawyer,Business Owner,Doctorate/Ph.D.,Doctorate/Ph.D.,1618-7494-3096,9366-8966-3961-7522,ICICI Bank,Joint,AB+,VHC0NGETX1G,385424
Jhanvi Kata,Female,12/20/2018,Santrampur,SC,No,18634273,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Ahmedabad,,9th,C,753-338-9868,JhanviKata@gmail.com,61070,Government,Reyansh Ahuja,Prerak Khalsa,Marathi,Punjabi,Farmer,Government Employee,Bachelor's Degree,No Formal Education,3767-2043-5040,6564-1822-3779-2034,State Bank Of India,Joint,O+,DGD0RXKK9LA,399080
Nitara Venkataraman,Male,8/8/2018,Patan,ST,No,32293390,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Kheda,,2nd,A,735-986-3422,NitaraVenkataraman@gmail.com,29356,Government,Zoya Varkey,Eva Iyengar,Hindi,Bangla,Business Owner,Librarian,Primary School,Some College/Associate's Degree,6532-5705-2321,5651-3793-3699-4336,Axis Bank,Individual,A-,52BBNP436YQ,389561
Vedika Dhawan,Male,12/25/2018,Halvad,General,No,99379857,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Patan,,2nd,C,495-324-5618,VedikaDhawan@gmail.com,78668,Government,Nayantara Singh,Lagan Bhatti,Maithili,Urdu,Retired,Secretary,Master's Degree,No Formal Education,3178-2305-5349,3260-7373-3702-5315,State Bank Of India,Joint,A+,ZFIK4IK32VJ,382941
Advik Mangal,Male,5/22/2018,Halvad,SC,No,88152279,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Mahesana,,8th,D,935-126-9543,AdvikMangal@gmail.com,50771,Government,Yashvi Dhawan,Navya Khare,Telugu,Maithili,Lawyer,Accountant,Other/Unknown,Vocational/Trade School,4054-5928-1709,5015-8575-2912-9108,HDFC Bank,Individual,O+,7VG35KQZWS2,392348
Anvi Lalla,Male,9/10/2018,Bhuj,OBC,No,90570826,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Banaskantha,,4th,D,505-252-2669,AnviLalla@gmail.com,67320,Government,Yashvi Choudhury,Inaaya  Ramachandran,Punjabi,Gujarati,Government Employee,Accountant,No Formal Education,No Formal Education,3275-5469-7660,4803-7367-6972-1434,ICICI Bank,Individual,A-,8R1IFP78U1M,390432
Veer Gandhi,Male,5/26/2018,Sayla,ST,No,36096538,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Ahmedabad,,7th,D,153-889-3375,VeerGandhi@gmail.com,91360,Government,Ranbir Comar,Darshit Kala,Kannada,Assamese,Engineer,Nurse,Other/Unknown,Some College/Associate's Degree,7844-1965-6846,8555-7275-8336-6242,Punjab National Bank,Joint,AB+,6921TZIGYW5,386584
Vanya Chahal,Male,9/27/2018,Santalpur,DT,No,38806452,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Vadodara,,9th,A,530-375-6967,VanyaChahal@gmail.com,82664,Government,Amani Baral,Raunak Comar,Sindhi,Santali,Teacher,Sales Representative,Bachelor's Degree,High School,5162-4758-6075,7363-4905-7334-3450,HDFC Bank,Joint,B+,TTCU7BGFPPV,399590
Kavya Bhavsar,Female,1/20/2018,Jafrabad,NT,No,91472863,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,The Dangs,,9th,D,295-489-3359,KavyaBhavsar@gmail.com,48573,Government,Zain Lad,Onkar Ratti,Nepali,Nepali,Sales Representative,Accountant,Middle School,Other/Unknown,4578-2804-1102,4574-7997-1535-6197,Axis Bank,Individual,B+,O5NUYUMTG4B,380875
Gokul Agrawal,Female,5/9/2018,Kodinar,SC,No,42066524,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Dahod,,11th,C,284-989-2491,GokulAgrawal@gmail.com,34617,Government,Dhanuk Mani,Suhana Hari,Malayalam,Tamil,Other,Manager,Bachelor's Degree,Master's Degree,2532-7660-7391,1717-9880-6975-3949,Axis Bank,Joint,O+,I00529H0JJP,397634
Badal Seshadri,Female,10/24/2018,Mehmedabad,SEBC,No,47042162,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Valsad,,6th,D,967-968-5444,BadalSeshadri@gmail.com,51135,Government,Himmat Bandi,Jayant Mandal,Kannada,Maithili,Retired,Pharmacist,Master's Degree,Other/Unknown,5993-6492-7759,7473-8170-3533-6342,Indian Bank,Individual,O+,07HHQY705E2,397692
Anahita Garg,Male,5/18/2018,Sutrapada,NT,No,11680356,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Sabarkantha,,5th,D,848-920-4905,AnahitaGarg@gmail.com,62130,Government,Tejas Sharma,Shamik Bassi,Santali,Manipuri,Accountant,IT Professional,Doctorate/Ph.D.,Vocational/Trade School,5180-9157-3727,4415-2298-8629-4995,Axis Bank,Joint,AB+,9EFZO64B9RN,397833
Chirag Thakkar,Male,7/24/2018,Morvi,DT,No,51036216,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Sabarkantha,,10th,D,182-804-5634,ChiragThakkar@gmail.com,80748,Government,Rohan Sagar,Vanya Dugar,Malayalam,Sindhi,Engineer,Teacher,No Formal Education,Bachelor's Degree,5438-3464-6927,5910-9747-9141-2149,State Bank Of India,Individual,A-,T3F35D3VDZ9,389252
Zeeshan Sama,Female,9/25/2018,Dantiwada,ST,No,61800162,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Valsad,,8th,A,512-913-6691,ZeeshanSama@gmail.com,25470,Government,Armaan DÂAlia,Jivika Choudhary,Hindi,Sindhi,Accountant,Accountant,Other/Unknown,No Formal Education,6608-2922-7419,5907-1588-8800-2831,Punjab National Bank,Joint,O+,UG5ICU50HSH,390147
Chirag Dey,Male,12/6/2018,Vallabhipur,DT,No,37826014,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Porbandar,,10th,B,169-177-3397,ChiragDey@gmail.com,80983,Government,Nitya Sinha,Prisha Aggarwal,Kashmiri,Bodo,Other,Nurse,High School,Master's Degree,7706-2735-3424,7463-1243-8411-9566,Axis Bank,Joint,B+,ADITLIM0CVW,380575
Kimaya Taneja,Female,4/21/2018,Lilia,DT,No,84525338,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Bharuch,,7th,A,132-383-3533,KimayaTaneja@gmail.com,26050,Government,Misha Luthra,Seher Talwar,Others,Others,Farmer,Artist,Primary School,No Formal Education,8690-1837-1787,9980-9985-1906-7308,Central Bank Of India,Individual,A+,EHAO7JEH60F,396881
Aarna Chada,Female,11/13/2018,Lalpur,ST,No,43553287,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Amreli,,1st,B,299-771-9572,AarnaChada@gmail.com,84315,Government,Shayak Jayaraman,Azad Basak,Hindi,Kashmiri,Accountant,Manager,Doctorate/Ph.D.,Master's Degree,8653-3940-2143,6129-9093-6921-8874,State Bank Of India,Joint,AB+,3M2HVKUP67T,385319
Vritika Divan,Male,10/6/2018,Radhanpur,ST,No,47940467,Muslim,SHREE HARDHOL GOVT. HIGH SCHOOL,Valsad,,2nd,A,383-339-2371,VritikaDivan@gmail.com,42445,Government,Aniruddh Shenoy,Jhanvi Borde,Assamese,Urdu,Doctor,Labour,Master's Degree,Some College/Associate's Degree,9082-8048-2068,3848-9411-8646-2209,IDBI Bank,Individual,AB+,SWVY03HA8EG,383100
Raunak Sarkar,Male,11/24/2018,Vadnagar,DT,No,83888324,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Surat,,3rd,C,543-355-5502,RaunakSarkar@gmail.com,93889,Government,Kaira Rajagopal,Vedika Shanker,Bangla,Malayalam,Retired,Other,High School,No Formal Education,7547-3628-6252,7478-6825-7405-6152,State Bank Of India,Individual,AB+,FZ4DXW4TS1K,391968
Seher Lata,Female,9/18/2018,Palitana,SEBC,No,46639086,Hindu,SHREE HARDHOL GOVT. HIGH SCHOOL,Bhavnagar,,1st,D,552-902-7247,SeherLata@gmail.com,33962,Government,Riya Subramaniam,Yuvaan Sen,Sindhi,Telugu,Artist,Retired,Other/Unknown,High School,2726-5860-8103,7544-2782-5345-4223,IDBI Bank,Joint,B-,UO5DHP3BLKC,380563
Vanya Lalla,Male,8/5/2018,Deodar,SC,No,33352051,Christian,SHREE HARDHOL GOVT. HIGH SCHOOL,Bhavnagar,,4th,D,837-453-6822,VanyaLalla@gmail.com,78472,Government,Piya Karnik,Suhana Butala,Gujarati,Nepali,Driver,Business Owner,Doctorate/Ph.D.,Primary School,9155-5401-5341,5969-5252-5295-1213,State Bank Of India,Individual,O+,WNP5GOMI94H,381469
