name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Veer Singh,Female,2/23/2018,Lakhpat,NT,No,72512339,Muslim,ALFRED HIGH SCHOOL,Jamnagar,,11th,A,350-556-5735,VeerSingh@gmail.com,37737,Private,Elakshi Subramanian,Riya Sachar,Nepali,Kashmiri,Labour,Doctor,Master's Degree,Middle School,9407-8410-1501,9202-5942-1673-6097,Axis Bank,Individual,AB-,YSLUKITC1Z7,393671
Rohan Jhaveri,Female,7/20/2018,Morwa (Hadaf),SC,No,26183568,Christian,ALFRED HIGH SCHOOL,Rajkot,,2nd,D,372-951-2582,RohanJhaveri@gmail.com,85089,Private,Mahika Chauhan,Vedika Chanda,Others,Oriya,Artist,Government Employee,Master's Degree,No Formal Education,9900-8033-4688,4114-9661-4004-9118,HDFC Bank,Individual,O+,AVK0R1AN79Y,383421
Sahil Sangha,Male,11/4/2018,Mundra,DT,No,58404809,Christian,ALFRED HIGH SCHOOL,Kheda,,7th,D,735-823-2001,SahilSangha@gmail.com,68151,Private,Anay Saran,Divyansh Jaggi,Gujarati,Maithili,Teacher,Government Employee,Middle School,High School,2282-9284-2354,2586-3101-7073-9369,State Bank Of India,Individual,A+,07GUY4SXNLP,391081
Kartik Yadav,Male,4/16/2018,Kutiyana,ST,No,71624296,Muslim,ALFRED HIGH SCHOOL,Junagadh,,10th,B,852-504-8541,KartikYadav@gmail.com,32953,Private,Romil Issac,Jivika Grover,Dogri,Maithili,Other,Homemaker,No Formal Education,Some College/Associate's Degree,4147-2054-1632,5492-4169-3284-1536,HDFC Bank,Individual,A+,WBQ5QBOO6BA,381000
Umang Rao,Female,1/14/2018,Dhansura,ST,No,74367617,Muslim,ALFRED HIGH SCHOOL,Mahesana,,4th,D,468-982-8268,UmangRao@gmail.com,96137,Private,Kanav Choudhary,Alisha Som,Others,Kannada,Driver,Secretary,Middle School,Doctorate/Ph.D.,1096-1077-8134,6616-1920-1138-2854,Indian Bank,Individual,AB-,E5IKJSXW4FI,384982
Tanya Bhatia,Female,6/19/2018,Vadali,SEBC,No,99428960,Muslim,ALFRED HIGH SCHOOL,Amreli,,10th,C,235-177-6788,TanyaBhatia@gmail.com,99644,Private,Stuvan Kari,Jivika Som,Sindhi,Tamil,Chef,Social Worker,Vocational/Trade School,Bachelor's Degree,7160-8820-5909,4888-6153-3181-4431,State Bank Of India,Joint,A+,BPX5R0ZONO6,390733
Aarna Dora,Female,4/8/2018,Dehgam,General,No,61387886,Christian,ALFRED HIGH SCHOOL,Surat,,3rd,A,867-344-7019,AarnaDora@gmail.com,26182,Private,Bhamini Verma,Advik Johal,Tamil,Oriya,Lawyer,Business Owner,Middle School,Bachelor's Degree,6382-8050-6581,7146-6003-8201-1277,ICICI Bank,Joint,A-,0VBZ74ZK6Y0,388313
Zain Varkey,Female,10/14/2018,Visavadar,DT,No,22878834,Christian,ALFRED HIGH SCHOOL,Amreli,,6th,A,179-222-8875,ZainVarkey@gmail.com,90613,Private,Vihaan Baral,Yuvaan Ravel,Assamese,Konkani,Manager,Other,Bachelor's Degree,Other/Unknown,3620-4625-6219,6814-9242-9544-5811,Axis Bank,Individual,AB+,UAXYSWFOD3T,390970
Stuvan Hari,Male,1/9/2018,Kankrej,OBC,No,71367684,Christian,ALFRED HIGH SCHOOL,Bhavnagar,,8th,B,109-914-7264,StuvanHari@gmail.com,40983,Private,Stuvan Rout,Zeeshan Bhasin,Telugu,Dogri,Engineer,Manager,Doctorate/Ph.D.,Vocational/Trade School,7964-4292-7062,7149-2840-1845-6685,Axis Bank,Joint,A+,QVRUAHWI6RX,391559
Ela Shah,Female,7/2/2018,Wankaner,General,No,34046289,Hindu,ALFRED HIGH SCHOOL,Surendranagar,,1st,C,467-921-9119,ElaShah@gmail.com,44579,Private,Piya Shanker,Lagan Aurora,Dogri,Marathi,Sales Representative,Doctor,No Formal Education,Doctorate/Ph.D.,3675-3263-6846,5557-9907-5117-6342,IDBI Bank,Joint,A-,FUSRJXKOT63,384698
Adah Dara,Female,7/23/2018,Rajula,SC,No,90499188,Hindu,ALFRED HIGH SCHOOL,Sabarkantha,,10th,A,194-188-6947,AdahDara@gmail.com,37036,Private,Parinaaz Balakrishnan,Miraan Upadhyay,Santali,Hindi,Construction Worker,Secretary,Primary School,Master's Degree,5755-1019-5157,7122-8066-9467-2503,IDBI Bank,Joint,A-,V7RRTYB5KWB,389152
Ojas Shanker,Male,11/14/2018,Gondal,ST,No,18363215,Christian,ALFRED HIGH SCHOOL,Banaskantha,,12th,A,413-165-7419,OjasShanker@gmail.com,82541,Private,Dharmajan Thakur,Samar DÂAlia,Bangla,Urdu,Other,Nurse,High School,Bachelor's Degree,3449-8415-2511,2272-9253-7239-7924,Central Bank Of India,Joint,B-,XQAVKBWLEZD,386679
Riya Dar,Female,10/27/2018,Lilia,ST,No,60401477,Christian,ALFRED HIGH SCHOOL,Anand,,9th,A,543-936-7900,RiyaDar@gmail.com,77027,Private,Piya Bhakta,Sana Saraf,Oriya,Manipuri,Sales Representative,Business Owner,Master's Degree,Master's Degree,2572-1534-6139,1893-1308-7316-1198,State Bank Of India,Joint,AB+,KO12EWOF7KU,383443
Kismat De,Female,11/26/2018,Prantij,DT,No,31797159,Christian,ALFRED HIGH SCHOOL,Jamnagar,,5th,C,550-447-7420,KismatDe@gmail.com,35369,Private,Devansh Saraf,Ishita Sundaram,Bodo,Oriya,Artist,Accountant,Middle School,Primary School,7604-3384-4778,7707-5268-1049-9768,Central Bank Of India,Joint,AB-,J79KWGN30WA,394917
Anahita Chawla,Female,9/24/2018,Kheda,SEBC,No,43701042,Hindu,ALFRED HIGH SCHOOL,Sabarkantha,,5th,D,317-887-8131,AnahitaChawla@gmail.com,59134,Private,Amani Zachariah,Nakul Rama,Hindi,Kashmiri,Doctor,Pharmacist,Primary School,Other/Unknown,4722-8097-5373,3053-1852-1324-6704,Indian Bank,Joint,A+,NBM9Q3BVE5B,384746
Miraya Saha,Male,4/22/2018,Ghoghamba,ST,No,10942426,Muslim,ALFRED HIGH SCHOOL,Surat,,9th,B,242-298-6155,MirayaSaha@gmail.com,39337,Private,Abram Toor,Navya Dash,Dogri,Nepali,Accountant,Secretary,Other/Unknown,No Formal Education,5329-9782-6359,7552-8454-7852-7429,Indian Bank,Joint,AB-,LQZYWSKNLRK,386500
Prisha Dass,Female,12/4/2018,Deesa,DT,No,84111888,Hindu,ALFRED HIGH SCHOOL,Narmada,,4th,D,696-779-3503,PrishaDass@gmail.com,64656,Private,Arnav Venkatesh,Seher Krishnamurthy,Marathi,Hindi,Teacher,Chef,Doctorate/Ph.D.,Master's Degree,5080-7009-3935,1006-7725-9234-1767,HDFC Bank,Individual,B-,A05KD9BO4M9,385855
Samaira Ravi,Female,3/21/2018,Kadana,SC,No,25258429,Christian,ALFRED HIGH SCHOOL,The Dangs,,4th,D,977-784-6689,SamairaRavi@gmail.com,68455,Private,Jayant Wable,Vanya Mani,Urdu,Hindi,Business Owner,Teacher,High School,Middle School,9740-1755-1900,5120-8283-6691-7294,Punjab National Bank,Joint,AB-,V3B6RZEC0MM,395990
Saksham Sathe,Female,5/28/2018,Kodinar,DT,No,60421381,Hindu,ALFRED HIGH SCHOOL,The Dangs,,5th,D,506-632-3254,SakshamSathe@gmail.com,74614,Private,Mahika Rajan,Misha Kapadia,Hindi,Punjabi,Accountant,Business Owner,Master's Degree,No Formal Education,9334-2647-8318,9316-4702-4915-8440,Punjab National Bank,Individual,A+,QLF3C62P1IV,396555
Ishaan Mahal,Male,12/7/2018,Virpur,NT,No,56536129,Hindu,ALFRED HIGH SCHOOL,Sabarkantha,,7th,A,633-589-1198,IshaanMahal@gmail.com,75102,Private,Bhamini Sathe,Ivan Barman,Konkani,Hindi,Other,IT Professional,No Formal Education,Some College/Associate's Degree,6736-2715-9340,3376-5733-7338-9851,ICICI Bank,Individual,O+,H980S5KTID1,397017
Aarav Dani,Female,11/25/2018,Nakhatrana,DT,No,33678387,Muslim,ALFRED HIGH SCHOOL,Ahmedabad,,3rd,C,788-926-4919,AaravDani@gmail.com,44666,Private,Himmat Sundaram,Hrishita Ratta,Konkani,Punjabi,Lawyer,Sales Representative,Middle School,Some College/Associate's Degree,9169-1974-3413,2951-7789-8959-4494,IDBI Bank,Individual,B-,1TJXZSY23J4,394424
Divit Ram,Female,8/6/2018,Kalol,SEBC,No,62183294,Christian,ALFRED HIGH SCHOOL,Bharuch,,1st,C,998-520-3664,DivitRam@gmail.com,79856,Private,Yuvraj  Ravi,Bhamini Mangat,Nepali,Bodo,Artist,Artist,Master's Degree,No Formal Education,6433-8128-8288,5907-7642-4590-9291,HDFC Bank,Joint,AB-,W4UPQLN7TJ1,388059
Miraya Banerjee,Male,6/15/2018,Unjha,DT,No,42987844,Hindu,ALFRED HIGH SCHOOL,Jamnagar,,3rd,D,965-553-2037,MirayaBanerjee@gmail.com,29791,Private,Chirag Sodhi,Eva Mall,Assamese,Others,Artist,Other,No Formal Education,Other/Unknown,7670-9743-3845,1309-2973-7200-1964,HDFC Bank,Individual,AB+,97DD16CK1SS,399557
Trisha Kulkarni,Male,6/11/2018,Talala,OBC,No,95375257,Christian,ALFRED HIGH SCHOOL,Narmada,,9th,B,455-612-7129,TrishaKulkarni@gmail.com,48879,Private,Anika Lalla,Ahana  Hari,Tamil,Hindi,Lawyer,Social Worker,Vocational/Trade School,Doctorate/Ph.D.,5360-3387-5043,8827-4541-5868-8371,State Bank Of India,Individual,AB-,B9OFH7V72SY,384017
Ryan Varghese,Female,1/26/2018,Satlasana,General,No,71102425,Christian,ALFRED HIGH SCHOOL,Porbandar,,3rd,B,932-614-5664,RyanVarghese@gmail.com,85808,Private,Suhana Ratti,Prisha Hayre,Oriya,Bodo,Engineer,Other,Some College/Associate's Degree,No Formal Education,3766-8854-6813,2480-1788-1945-5042,IDBI Bank,Joint,B-,11EKPAZCYP0,392446
Indrans Deol,Male,8/18/2018,Chotila,SC,No,13286476,Christian,ALFRED HIGH SCHOOL,Surendranagar,,8th,D,737-993-4986,IndransDeol@gmail.com,70460,Private,Shamik Sabharwal,Jayesh Khosla,Punjabi,Telugu,Chef,Accountant,Doctorate/Ph.D.,Middle School,2103-5955-8675,5697-1606-1426-3986,HDFC Bank,Individual,AB+,PIH9HGJW2M7,381910
Samaira Kohli,Male,11/4/2018,Vijaynagar,SC,No,27044864,Hindu,ALFRED HIGH SCHOOL,Gandhinagar,,2nd,A,434-662-6630,SamairaKohli@gmail.com,37778,Private,Amira Chaudhari,Ivan Mann,Marathi,Santali,Labour,Labour,High School,Vocational/Trade School,2055-3769-5174,4511-3838-7705-5968,State Bank Of India,Joint,A-,BPL0KZM4QH1,393530
Sumer Khare,Male,1/18/2018,Visnagar,ST,No,95819445,Muslim,ALFRED HIGH SCHOOL,Sabarkantha,,1st,D,850-217-5269,SumerKhare@gmail.com,88633,Private,Mehul Kuruvilla,Anahita Dhingra,Nepali,Bodo,Artist,Doctor,Middle School,Master's Degree,4053-9450-7811,2977-3464-7712-8131,HDFC Bank,Individual,AB+,NLQVDLMW2PC,394474
Arhaan Sekhon,Male,9/13/2018,Visavadar,SC,No,27008164,Muslim,ALFRED HIGH SCHOOL,Vadodara,,3rd,A,791-632-5874,ArhaanSekhon@gmail.com,34311,Private,Purab Bajwa,Kiara Buch,Bangla,Tamil,Sales Representative,Secretary,Doctorate/Ph.D.,Some College/Associate's Degree,2493-5828-9839,7014-7987-6663-1392,Axis Bank,Individual,AB+,3WBBLHQZP90,389829
Jiya Wali,Male,12/21/2018,Kotda Sangani,DT,No,93658472,Muslim,ALFRED HIGH SCHOOL,Patan,,8th,C,964-506-8933,JiyaWali@gmail.com,48370,Private,Mehul Kannan,Yasmin Malhotra,Maithili,Punjabi,Manager,Accountant,Doctorate/Ph.D.,High School,9240-9885-6432,1491-3448-1202-2392,Punjab National Bank,Joint,B-,HRWJA7CUZAO,394890
Lakshay Rajagopalan,Female,1/4/2018,Kankrej,SC,No,91906211,Muslim,ALFRED HIGH SCHOOL,The Dangs,,10th,D,385-601-3080,LakshayRajagopalan@gmail.com,48281,Private,Hunar Char,Vanya Chopra,Maithili,Maithili,Other,Homemaker,Doctorate/Ph.D.,Other/Unknown,5980-1373-7884,3563-4752-1077-7509,Punjab National Bank,Joint,A+,DUI212ZNI5Y,398514
Ehsaan Walia,Female,1/6/2018,Ghogha,ST,No,58308065,Muslim,ALFRED HIGH SCHOOL,Kheda,,10th,D,927-700-3687,EhsaanWalia@gmail.com,69675,Private,Fateh Dutt,Kavya Datta,Maithili,Oriya,Manager,Secretary,Other/Unknown,Master's Degree,2404-5668-1123,6482-8538-8864-5439,IDBI Bank,Joint,O+,C8V1KF9Z9E1,398074
Shlok Borra,Male,10/19/2018,Kalavad,SEBC,No,37484973,Muslim,ALFRED HIGH SCHOOL,Patan,,10th,C,486-611-7387,ShlokBorra@gmail.com,62281,Private,Kashvi Kohli,Suhana Karpe,Punjabi,Tamil,Manager,Government Employee,Other/Unknown,Primary School,2977-7173-9919,6560-9831-6186-5700,State Bank Of India,Individual,AB+,0AGEJH3TPU7,382090
Bhavin Dara,Male,12/11/2018,Lodhika,ST,No,25513773,Christian,ALFRED HIGH SCHOOL,Ahmedabad,,1st,A,114-285-8775,BhavinDara@gmail.com,64567,Private,Neelofar Walla,Misha Desai,Nepali,Sindhi,Sales Representative,Retired,Other/Unknown,Doctorate/Ph.D.,1250-9384-3802,2228-5651-9856-2211,ICICI Bank,Joint,A-,TG73X08MCHS,389210
Hansh Virk,Male,12/10/2018,Bhachau,SEBC,No,19962512,Hindu,ALFRED HIGH SCHOOL,Panchmahals,,4th,A,316-656-1580,HanshVirk@gmail.com,72578,Private,Divit Dhar,Raghav Kalita,Others,Gujarati,IT Professional,Labour,Middle School,Doctorate/Ph.D.,2889-2577-7347,4938-7663-1621-1845,ICICI Bank,Joint,O+,EBNGQ5EAMXN,399266
Ryan Ramanathan,Female,1/19/2018,Tharad,SC,No,67215826,Muslim,ALFRED HIGH SCHOOL,Amreli,,8th,C,291-664-8227,RyanRamanathan@gmail.com,98806,Private,Romil Roy,Miraya Chowdhury,Gujarati,Assamese,Manager,Chef,Vocational/Trade School,Middle School,9699-2247-7007,8542-4011-6810-5367,ICICI Bank,Individual,AB-,SKKJJR14QLQ,387682
Pranay Grewal,Female,12/22/2018,Rapar,SC,No,30643876,Hindu,ALFRED HIGH SCHOOL,Navsari,,12th,C,152-350-3583,PranayGrewal@gmail.com,25589,Private,Ryan Bhagat,Vaibhav Venkatesh,Santali,Sindhi,Engineer,Sales Representative,Middle School,Doctorate/Ph.D.,4907-8766-5981,1307-8275-3736-2018,State Bank Of India,Joint,B+,1O8U1DR2BNC,390105
Mannat Wadhwa,Male,4/28/2018,Kalyanpur,SEBC,No,16833796,Muslim,ALFRED HIGH SCHOOL,Gandhinagar,,4th,C,513-614-9221,MannatWadhwa@gmail.com,86901,Private,Kartik Dass,Akarsh Dani,Manipuri,Malayalam,Manager,Other,Master's Degree,Bachelor's Degree,8422-2204-8843,3290-5795-1353-2099,State Bank Of India,Joint,AB-,IQKLMNHTX0L,383869
Armaan Sethi,Female,4/20/2018,Talaja,SEBC,No,61515987,Muslim,ALFRED HIGH SCHOOL,Dahod,,1st,A,624-330-6777,ArmaanSethi@gmail.com,54521,Private,Trisha Dara,Vardaniya Yohannan,Sindhi,Bodo,Farmer,Other,Doctorate/Ph.D.,Master's Degree,9630-1077-4138,9738-1020-3054-4203,Central Bank Of India,Individual,B+,SRYJ6A9Y3N3,399004
Badal Bhat,Male,5/22/2018,Vadali,DT,No,32848752,Hindu,ALFRED HIGH SCHOOL,Patan,,12th,C,771-689-9212,BadalBhat@gmail.com,29887,Private,Ayesha Seshadri,Hiran Chahal,Telugu,Maithili,Manager,Retired,Vocational/Trade School,High School,1483-3735-7853,2790-8218-2775-1968,HDFC Bank,Individual,AB+,M5NFHAMWZ0K,397181
Baiju Dani,Female,7/6/2018,Ranavav,SC,No,46120180,Muslim,ALFRED HIGH SCHOOL,Patan,,5th,B,169-569-6245,BaijuDani@gmail.com,67443,Private,Akarsh Sha,Umang Tailor,Bodo,Hindi,Chef,Doctor,Doctorate/Ph.D.,Middle School,6161-4151-1606,3343-4730-9390-6355,Punjab National Bank,Joint,O+,W8JU77GMPAX,382309
Ira Dhillon,Female,2/27/2018,Daskroi,ST,No,47666432,Hindu,ALFRED HIGH SCHOOL,The Dangs,,5th,C,447-612-3039,IraDhillon@gmail.com,56515,Private,Raunak Saraf,Rati Bhatt,Bodo,Bodo,Government Employee,Chef,Some College/Associate's Degree,Master's Degree,4891-9582-5534,4816-2177-5045-2355,ICICI Bank,Individual,AB+,KO6B2Y695OV,388473
Riya Chandran,Female,9/28/2018,Kodinar,ST,No,45880381,Hindu,ALFRED HIGH SCHOOL,Porbandar,,2nd,B,116-620-4309,RiyaChandran@gmail.com,72379,Private,Aarav Kade,Aaina Tata,Telugu,Sindhi,Chef,Artist,Middle School,High School,5769-6448-9861,9910-7836-2737-1517,HDFC Bank,Joint,B-,4PCG4BO0VT4,391163
Adah Tak,Male,11/27/2018,Sihor,SC,No,57341257,Hindu,ALFRED HIGH SCHOOL,Sabarkantha,,7th,D,637-539-9182,AdahTak@gmail.com,35155,Private,Shanaya Sankaran,Chirag Bhavsar,Konkani,Assamese,Lawyer,Retired,Middle School,Some College/Associate's Degree,2735-1869-8395,1933-9353-9593-4215,State Bank Of India,Individual,B-,L4DTGEZ9351,385208
Amani Ramakrishnan,Female,8/27/2018,Modasa,DT,No,57952287,Muslim,ALFRED HIGH SCHOOL,Banaskantha,,4th,A,890-813-9663,AmaniRamakrishnan@gmail.com,76667,Private,Jayesh Vala,Vardaniya Choudhry,Bodo,Konkani,Driver,Teacher,No Formal Education,Other/Unknown,6607-3911-4373,5526-2619-5128-2339,ICICI Bank,Individual,O+,UTSQAPP6ATM,388209
Inaaya  Chad,Female,6/25/2018,Rapar,DT,No,68083101,Christian,ALFRED HIGH SCHOOL,Banaskantha,,3rd,C,303-426-4133,InaayaChad@gmail.com,66342,Private,Nayantara Sood,Divyansh Sawhney,Oriya,Malayalam,IT Professional,Business Owner,No Formal Education,Vocational/Trade School,2697-9411-4254,2090-5237-1210-4316,State Bank Of India,Individual,AB+,UY8SV9LMYEU,392430
Gatik Sood,Female,1/13/2018,Gondal,SEBC,No,93165134,Christian,ALFRED HIGH SCHOOL,Rajkot,,2nd,C,888-887-3938,GatikSood@gmail.com,58378,Private,Nakul Tank,Azad Gupta,Others,Maithili,Manager,Teacher,Master's Degree,Other/Unknown,8740-9239-5784,9257-3216-5282-4200,IDBI Bank,Joint,AB+,SU9OKJ2N4BE,395378
Arnav Mani,Female,7/1/2018,Kodinar,OBC,No,35596071,Muslim,ALFRED HIGH SCHOOL,Porbandar,,12th,D,779-555-9233,ArnavMani@gmail.com,45110,Private,Suhana Sibal,Tushar Saraf,Oriya,Gujarati,IT Professional,Teacher,Doctorate/Ph.D.,Doctorate/Ph.D.,7484-1183-3617,3107-1092-6964-1886,IDBI Bank,Individual,A+,2UCPC9VYELY,389933
Suhana Goel,Male,4/21/2018,Paddhari,General,No,32588114,Hindu,ALFRED HIGH SCHOOL,Navsari,,2nd,C,298-421-8271,SuhanaGoel@gmail.com,83357,Private,Hridaan Kale,Raunak Johal,Dogri,Malayalam,Retired,Labour,Vocational/Trade School,Master's Degree,4610-5587-2763,9039-2094-5875-2262,ICICI Bank,Joint,B-,S5BTDRFT66P,399568
Azad Tella,Female,5/23/2018,Gandhinagar,SC,No,83668982,Hindu,ALFRED HIGH SCHOOL,Junagadh,,12th,C,176-993-8355,AzadTella@gmail.com,99828,Private,Vihaan Agrawal,Dharmajan Ramesh,Tamil,Malayalam,Doctor,Artist,Other/Unknown,Master's Degree,6403-7492-7282,7015-6884-5704-9662,State Bank Of India,Individual,AB-,DOCZ5ZHNGZL,398625
Ivan Kanda,Female,4/16/2018,Radhanpur,OBC,No,42227057,Christian,ALFRED HIGH SCHOOL,Amreli,,8th,C,487-823-2074,IvanKanda@gmail.com,58973,Private,Ishaan Sabharwal,Yasmin Jhaveri,Nepali,Hindi,IT Professional,Other,Middle School,Primary School,3096-8706-9335,4374-9057-1131-6782,Punjab National Bank,Joint,AB-,2COARPPDGQL,396828
Priyansh Babu,Male,8/27/2018,Savarkundla,ST,No,15252515,Christian,ALFRED HIGH SCHOOL,Banaskantha,,4th,B,637-377-6337,PriyanshBabu@gmail.com,60182,Private,Kaira Bassi,Armaan Bakshi,Bangla,Maithili,Other,Business Owner,Vocational/Trade School,High School,4319-2412-7397,2244-1469-7195-1601,ICICI Bank,Joint,O+,P2XXRH43EAR,387851
Mamooty Shetty,Female,2/20/2018,Rajula,SC,No,32461332,Hindu,ALFRED HIGH SCHOOL,Panchmahals,,2nd,D,542-703-1346,MamootyShetty@gmail.com,88129,Private,Sumer Kaur,Rasha Solanki,Punjabi,Kannada,Sales Representative,Chef,High School,No Formal Education,2601-4744-4884,4265-8166-8249-9328,HDFC Bank,Joint,O+,O58CRVFLGMM,380970
Ishita Seth,Male,2/1/2018,Sayla,DT,No,37145201,Hindu,ALFRED HIGH SCHOOL,Amreli,,3rd,D,305-722-8902,IshitaSeth@gmail.com,67065,Private,Trisha Ganguly,Fateh Rastogi,Bangla,Bangla,Doctor,Chef,Other/Unknown,Master's Degree,6728-6457-6034,4208-2348-3761-9468,Punjab National Bank,Individual,O+,OKSIN585JWL,396054
Sana Kibe,Female,8/18/2018,Dhrol,SEBC,No,25257699,Christian,ALFRED HIGH SCHOOL,Ahmedabad,,8th,C,919-145-2416,SanaKibe@gmail.com,75557,Private,Kimaya Goswami,Advik Varty,Maithili,Kashmiri,Doctor,Artist,High School,Vocational/Trade School,2340-9302-7217,2841-7771-5819-3381,Axis Bank,Joint,B-,7WKWPSM2EFH,381764
Reyansh Yadav,Male,12/23/2018,Gandhinagar,NT,No,74611219,Christian,ALFRED HIGH SCHOOL,Patan,,4th,D,871-243-1377,ReyanshYadav@gmail.com,38571,Private,Reyansh Hayer,Ayesha Johal,Oriya,Bangla,Construction Worker,Social Worker,Doctorate/Ph.D.,Some College/Associate's Degree,6067-9764-5252,2086-4995-7985-7155,Punjab National Bank,Individual,AB-,5RUP6DF8PPG,389219
Kaira Sama,Female,7/17/2018,Khambhalia,OBC,No,32793305,Muslim,ALFRED HIGH SCHOOL,Kheda,,12th,A,262-616-8071,KairaSama@gmail.com,76156,Private,Yuvaan Subramaniam,Anika Gola,Assamese,Konkani,Teacher,Librarian,Some College/Associate's Degree,Bachelor's Degree,6709-9142-5098,5390-7734-6868-2559,Central Bank Of India,Joint,A-,1BDPABN3GUM,381396
Taimur Shah,Male,12/20/2018,Mahudha,DT,No,75800790,Christian,ALFRED HIGH SCHOOL,Surendranagar,,11th,A,583-928-4554,TaimurShah@gmail.com,69110,Private,Taran Rajagopal,Eva Desai,Hindi,Malayalam,Engineer,Artist,Some College/Associate's Degree,Doctorate/Ph.D.,5343-9783-5612,6275-7559-2452-6689,Indian Bank,Individual,A+,G7L7QLW80J5,397577
