name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Ehsaan Talwar,Male,10/4/2018,Dhrangadhra,ST,No,87284604,Christian,B K GOVT. HIGH SCHOOL,Junagadh,,2nd,D,964-660-2627,EhsaanTalwar@gmail.com,48072,Government,Charvi Wadhwa,Renee Sampath,Nepali,Bangla,Driver,Nurse,Some College/Associate's Degree,Middle School,7706-7318-7836,6523-9615-4019-9793,IDBI Bank,Individual,A+,LJZG1NG7LJD,394211
Ranbir Kapur,Female,11/19/2018,Deesa,ST,No,34645399,Hindu,B K GOVT. HIGH SCHOOL,Narmada,,7th,C,409-723-4286,RanbirKapur@gmail.com,43233,Government,Aarush Iyengar,Kaira Sangha,Manipuri,Telugu,Teacher,Social Worker,Doctorate/Ph.D.,No Formal Education,3245-3028-6436,4247-1622-2924-4488,ICICI Bank,Individual,O+,LSJK566JFTH,384058
Ivan Issac,Female,4/14/2018,Dhrangadhra,ST,No,28323355,Muslim,B K GOVT. HIGH SCHOOL,Panchmahals,,10th,A,688-484-2891,IvanIssac@gmail.com,29604,Government,Gatik Hari,Aradhya Kata,Marathi,Telugu,Lawyer,Social Worker,Primary School,Middle School,1614-7726-9981,9789-9660-6677-5732,IDBI Bank,Joint,B+,0425B752Q3T,390667
Myra Char,Female,1/26/2018,Deodar,DT,No,79939630,Muslim,B K GOVT. HIGH SCHOOL,Anand,,6th,B,393-191-4321,MyraChar@gmail.com,71258,Government,Priyansh Mand,Purab Dara,Bodo,Others,Doctor,Artist,No Formal Education,Master's Degree,1077-2057-3307,8075-1048-2769-3604,HDFC Bank,Joint,AB+,X0FQX2CI24E,382842
Yuvraj  Shere,Male,6/23/2018,Idar,DT,No,28553782,Christian,B K GOVT. HIGH SCHOOL,Panchmahals,,11th,B,999-840-3596,YuvrajShere@gmail.com,70514,Government,Priyansh Kanda,Dharmajan Mallick,Maithili,Bodo,Engineer,Accountant,Some College/Associate's Degree,Some College/Associate's Degree,1739-7699-6097,2678-5428-5266-1263,ICICI Bank,Individual,B-,2W87IEZ3VP1,396602
Miraan Bedi,Female,4/6/2018,Muli,General,No,59757720,Christian,B K GOVT. HIGH SCHOOL,Bhavnagar,,8th,A,649-245-8996,MiraanBedi@gmail.com,34868,Government,Divit Vyas,Diya Wali,Kashmiri,Telugu,Teacher,Business Owner,No Formal Education,Other/Unknown,7562-2472-8326,6006-8146-9676-9200,Punjab National Bank,Joint,B+,HIUHB0G0P1A,391555
Hrishita Ghosh,Male,10/8/2018,Vijapur,General,No,88718060,Hindu,B K GOVT. HIGH SCHOOL,Navsari,,4th,D,576-202-2342,HrishitaGhosh@gmail.com,66102,Government,Ivana Jain,Anika Ghose,Kannada,Urdu,Accountant,IT Professional,No Formal Education,Bachelor's Degree,6658-8943-6407,1141-5910-1329-8360,IDBI Bank,Individual,AB-,7APU86JZ8T8,380004
Parinaaz Kamdar,Male,3/21/2018,Lilia,SC,No,40800818,Christian,B K GOVT. HIGH SCHOOL,Sabarkantha,,11th,C,390-165-3087,ParinaazKamdar@gmail.com,83685,Government,Ivana Ravel,Anay Andra,Gujarati,Nepali,Teacher,Artist,Bachelor's Degree,Some College/Associate's Degree,4916-9880-3311,1976-2706-6896-7371,Axis Bank,Individual,O+,F7C0DG818H7,382031
Miraya Dhaliwal,Male,11/12/2018,Upleta,ST,No,29466035,Hindu,B K GOVT. HIGH SCHOOL,Porbandar,,2nd,D,616-261-4236,MirayaDhaliwal@gmail.com,45728,Government,Riaan Deep,Vanya Chokshi,Hindi,Kashmiri,Manager,Pharmacist,Primary School,Vocational/Trade School,8607-4143-2016,7945-1095-4794-9100,IDBI Bank,Individual,AB-,7GO42APQPHF,387907
Mehul Kara,Male,5/9/2018,Kheralu,OBC,No,47290862,Muslim,B K GOVT. HIGH SCHOOL,Junagadh,,4th,C,264-976-3537,MehulKara@gmail.com,86029,Government,Prerak Biswas,Renee Gulati,Santali,Gujarati,Lawyer,Secretary,Primary School,Doctorate/Ph.D.,3218-2534-2798,2400-3500-9216-5249,Axis Bank,Individual,AB+,Q9RRRXS7TTD,381573
Damini Srivastava,Male,3/27/2018,Sutrapada,DT,No,72814039,Muslim,B K GOVT. HIGH SCHOOL,Jamnagar,,12th,B,544-497-1877,DaminiSrivastava@gmail.com,86466,Government,Seher Seth,Seher Vala,Tamil,Telugu,Engineer,Retired,Vocational/Trade School,Vocational/Trade School,7774-8556-6557,5134-4798-9473-6952,Indian Bank,Individual,AB+,PN0DSZ65MRM,391766
Diya Din,Female,11/9/2018,Sanand,SC,No,27814756,Christian,B K GOVT. HIGH SCHOOL,Dahod,,1st,B,532-278-5463,DiyaDin@gmail.com,43707,Government,Saksham Agrawal,Mishti Sinha,Gujarati,Telugu,Government Employee,Social Worker,Other/Unknown,Middle School,1429-8794-4130,7833-4643-7431-7648,Indian Bank,Individual,O+,K5DJB38ODYY,399785
Vihaan Sant,Female,5/11/2018,Mehmedabad,SC,No,61124396,Christian,B K GOVT. HIGH SCHOOL,Tapi,,10th,C,679-519-6437,VihaanSant@gmail.com,86245,Government,Trisha Grewal,Chirag Butala,Bodo,Telugu,Manager,Social Worker,Some College/Associate's Degree,Middle School,5362-7469-2027,7269-8259-1746-7824,IDBI Bank,Individual,O+,IBMF7MJ91QH,387412
Ahana  Sharaf,Female,8/2/2018,Kalavad,SEBC,No,90411858,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,3rd,A,788-263-6996,AhanaSharaf@gmail.com,94136,Government,Veer Golla,Lagan Dewan,Kashmiri,Oriya,Government Employee,Pharmacist,Middle School,Other/Unknown,9730-1558-3552,5188-3805-7046-7009,Indian Bank,Individual,A-,2UYUFQLPTVI,385180
Hansh Sami,Female,10/13/2018,Satlasana,ST,No,10147429,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,10th,A,160-913-6694,HanshSami@gmail.com,46044,Government,Yakshit Bhat,Nitya Dey,Kannada,Urdu,Doctor,Secretary,Bachelor's Degree,Doctorate/Ph.D.,9147-8945-1661,9209-9557-4946-6020,Central Bank Of India,Individual,B-,Q8DT8UVW2H5,385081
Rhea Batra,Female,11/5/2018,Vijapur,SEBC,No,59795143,Muslim,B K GOVT. HIGH SCHOOL,Valsad,,9th,A,989-687-4985,RheaBatra@gmail.com,92990,Government,Misha Golla,Mahika Vohra,Urdu,Kashmiri,Business Owner,Chef,Other/Unknown,High School,4034-4478-2414,7923-4716-7757-6198,Indian Bank,Joint,A-,7X2UB4MLP09,399043
Amani Chowdhury,Female,4/3/2018,Gadhada,SEBC,No,77656147,Hindu,B K GOVT. HIGH SCHOOL,Bharuch,,11th,A,872-402-4746,AmaniChowdhury@gmail.com,66515,Government,Baiju Wali,Vivaan Sharaf,Tamil,Marathi,Artist,Manager,High School,High School,3009-1331-8657,8588-9150-6265-3281,Indian Bank,Individual,A-,FN2AJXH8XQU,394456
Renee Bhattacharyya,Female,1/14/2018,Bhuj,ST,No,35521869,Hindu,B K GOVT. HIGH SCHOOL,Dahod,,10th,C,262-974-3741,ReneeBhattacharyya@gmail.com,64607,Government,Bhamini Chand,Prerak Sharaf,Manipuri,Bangla,Artist,Homemaker,Other/Unknown,Some College/Associate's Degree,7227-1538-7336,4732-9535-7547-8814,Indian Bank,Joint,B+,9KN176U2801,396560
Mehul Kota,Female,4/9/2018,Meghraj,General,No,53970465,Muslim,B K GOVT. HIGH SCHOOL,Banaskantha,,6th,A,304-901-5310,MehulKota@gmail.com,91818,Government,Oorja Dhawan,Yuvaan Rege,Kannada,Tamil,Lawyer,Nurse,Bachelor's Degree,No Formal Education,1145-9559-5753,4979-5006-7070-7752,IDBI Bank,Individual,B-,UHQD0DXSHFW,392859
Sara Suresh,Male,11/3/2018,Kankrej,General,No,15030565,Hindu,B K GOVT. HIGH SCHOOL,Surat,,4th,B,526-578-7138,SaraSuresh@gmail.com,60894,Government,Rati Contractor,Ritvik Wali,Bodo,Telugu,Manager,Chef,Other/Unknown,Some College/Associate's Degree,5576-9344-1400,6449-5778-7553-6862,HDFC Bank,Individual,AB-,IPSVGXNACT6,386705
Madhup Rao,Female,5/19/2018,Sihor,ST,No,60732023,Muslim,B K GOVT. HIGH SCHOOL,Panchmahals,,12th,B,333-327-9615,MadhupRao@gmail.com,55344,Government,Farhan Sandhu,Ranbir Bandi,Urdu,Hindi,Engineer,Social Worker,No Formal Education,Primary School,8097-4524-7495,9631-1302-2121-9083,Punjab National Bank,Individual,AB+,1BH7562WS9E,395271
Jhanvi Madan,Female,9/5/2018,Jetpur,SC,No,23702997,Christian,B K GOVT. HIGH SCHOOL,Ahmedabad,,7th,D,748-540-8574,JhanviMadan@gmail.com,39304,Government,Mamooty Deshmukh,Lakshit Kanda,Malayalam,Malayalam,Chef,Librarian,Master's Degree,Doctorate/Ph.D.,2946-8449-6942,9247-3233-6393-7791,ICICI Bank,Individual,A+,2VMADPNX0P0,395019
Piya Choudhary,Male,9/21/2018,Jamnagar,SEBC,No,72845203,Christian,B K GOVT. HIGH SCHOOL,Sabarkantha,,10th,C,644-494-9320,PiyaChoudhary@gmail.com,56497,Government,Indranil Din,Samar Amble,Telugu,Gujarati,Sales Representative,Social Worker,Other/Unknown,Other/Unknown,7566-5288-2654,8122-9503-4701-3934,State Bank Of India,Joint,A-,VFP2JO5I65L,383088
Vardaniya Hayre,Female,3/7/2018,Matar,SEBC,No,35929405,Muslim,B K GOVT. HIGH SCHOOL,The Dangs,,3rd,C,559-107-7538,VardaniyaHayre@gmail.com,45207,Government,Suhana Bawa,Emir Varma,Sindhi,Sindhi,Doctor,Other,High School,Doctorate/Ph.D.,9853-8095-7445,9924-9512-3514-2488,Punjab National Bank,Individual,A-,7HBJA1DHZ4G,389521
Madhav Sarma,Male,9/12/2018,Rapar,General,No,33158896,Christian,B K GOVT. HIGH SCHOOL,Mahesana,,5th,A,902-573-4671,MadhavSarma@gmail.com,46636,Government,Aarna Shanker,Neelofar Chaudhuri,Bangla,Urdu,Doctor,Doctor,Some College/Associate's Degree,Middle School,7741-9742-7850,1608-1530-4895-9001,Punjab National Bank,Joint,A-,YTLM12WM3GY,384572
Badal Borde,Male,3/22/2018,Rajula,SEBC,No,45951258,Christian,B K GOVT. HIGH SCHOOL,Sabarkantha,,8th,D,262-284-8910,BadalBorde@gmail.com,45531,Government,Reyansh Bhargava,Biju Choudhary,Malayalam,Kashmiri,Driver,Pharmacist,Vocational/Trade School,Bachelor's Degree,9958-2064-9725,7225-3557-9036-2697,HDFC Bank,Joint,AB-,54RKMRVQ9UM,384854
Himmat Comar,Female,6/7/2018,Kadi,ST,No,74958114,Muslim,B K GOVT. HIGH SCHOOL,Sabarkantha,,8th,B,995-255-4257,HimmatComar@gmail.com,87831,Government,Gokul Kadakia,Kashvi Kulkarni,Hindi,Marathi,Government Employee,Doctor,High School,Bachelor's Degree,8157-4170-8830,5104-6994-8450-3052,IDBI Bank,Individual,B-,HAPJYQ7DPB2,383430
Mehul Date,Female,6/6/2018,Vanthali,DT,No,69854355,Hindu,B K GOVT. HIGH SCHOOL,Kheda,,8th,D,782-698-7378,MehulDate@gmail.com,77995,Government,Madhav Mander,Kiaan Karpe,Telugu,Punjabi,Driver,Artist,Primary School,Bachelor's Degree,7330-4593-8494,5852-7111-6923-5316,ICICI Bank,Individual,AB+,MD8GS52TJC2,395851
Miraya Dhar,Male,10/19/2018,Dhandhuka,SC,No,82085221,Muslim,B K GOVT. HIGH SCHOOL,Panchmahals,,11th,B,379-895-5802,MirayaDhar@gmail.com,99411,Government,Ishita Trivedi,Yashvi Bail,Konkani,Manipuri,Farmer,Government Employee,No Formal Education,Master's Degree,9822-3550-8262,4301-7185-4538-6047,State Bank Of India,Individual,A+,TWXMZBK91NA,385896
Keya Mani,Female,5/3/2018,Santalpur,SEBC,No,66500241,Hindu,B K GOVT. HIGH SCHOOL,Panchmahals,,12th,D,589-160-5411,KeyaMani@gmail.com,77572,Government,Kartik Shan,Riya Deo,Bodo,Telugu,Government Employee,Social Worker,Vocational/Trade School,Master's Degree,7292-1388-9270,2229-7424-1962-8477,IDBI Bank,Joint,A-,H5LJMDT80PB,397284
Myra Chopra,Female,1/17/2018,Kotda Sangani,ST,No,65355981,Christian,B K GOVT. HIGH SCHOOL,Sabarkantha,,9th,C,662-721-9101,MyraChopra@gmail.com,42730,Government,Heer Bhandari,Rohan Sule,Marathi,Others,Driver,IT Professional,Middle School,Middle School,7080-8938-5982,9656-8421-5482-5103,Axis Bank,Joint,A+,V6SB65SJRKF,385815
Jayan Bumb,Male,6/23/2018,Dasada,ST,No,12249643,Christian,B K GOVT. HIGH SCHOOL,Kheda,,3rd,D,990-924-9637,JayanBumb@gmail.com,91400,Government,Navya Sharma,Gatik Mangat,Assamese,Marathi,Manager,Teacher,Some College/Associate's Degree,High School,4430-2836-9466,9388-7715-1774-8378,Indian Bank,Individual,O+,FHH1VMSO0UN,395475
Ryan Majumdar,Female,10/15/2018,Kheralu,SC,No,15535427,Hindu,B K GOVT. HIGH SCHOOL,Gandhinagar,,7th,D,402-504-8111,RyanMajumdar@gmail.com,79794,Government,Shamik Manda,Jiya Chandran,Santali,Manipuri,Sales Representative,Labour,Middle School,Master's Degree,5573-3978-6182,7071-5208-4026-3089,HDFC Bank,Joint,A+,E5KCFR993X2,399789
Vanya Khare,Female,9/26/2018,Dantiwada,General,No,27126520,Hindu,B K GOVT. HIGH SCHOOL,Bhavnagar,,11th,A,343-723-2090,VanyaKhare@gmail.com,60973,Government,Nirvaan Tripathi,Neysa Zachariah,Kannada,Dogri,Farmer,IT Professional,Bachelor's Degree,Middle School,4689-1210-2759,2704-9886-5795-8057,Indian Bank,Joint,AB-,91NIO04YZAT,386438
Aaryahi Dave,Female,12/20/2018,Kalavad,DT,No,73555702,Christian,B K GOVT. HIGH SCHOOL,Gandhinagar,,10th,C,503-302-2167,AaryahiDave@gmail.com,78677,Government,Gatik Lal,Azad Roy,Hindi,Oriya,Engineer,Government Employee,Doctorate/Ph.D.,Bachelor's Degree,1461-2906-6064,9057-5850-6054-6257,Central Bank Of India,Individual,AB+,1STR10Y497A,393646
Oorja Buch,Male,6/11/2018,Sidhpur,SC,No,80093120,Muslim,B K GOVT. HIGH SCHOOL,Surendranagar,,11th,D,337-475-1167,OorjaBuch@gmail.com,37876,Government,Nayantara Bansal,Keya Arora,Kashmiri,Kannada,Lawyer,Doctor,Doctorate/Ph.D.,Primary School,5249-6324-9653,9637-8940-6477-1485,IDBI Bank,Individual,A+,052JND2HNSN,398494
Manjari Goda,Female,2/28/2018,Shehera,ST,No,35862171,Muslim,B K GOVT. HIGH SCHOOL,Amreli,,12th,A,739-112-2672,ManjariGoda@gmail.com,45759,Government,Yuvraj  Baria,Pihu Sankaran,Bangla,Malayalam,Business Owner,Labour,Middle School,No Formal Education,7295-5520-5310,8932-6677-6392-7530,ICICI Bank,Joint,O+,3Q9SCQCRHU9,381831
Yasmin Majumdar,Male,1/6/2018,Khedbrahma,SEBC,No,46238373,Christian,B K GOVT. HIGH SCHOOL,Panchmahals,,9th,D,324-248-4228,YasminMajumdar@gmail.com,54257,Government,Hiran Raman,Saira Rao,Gujarati,Assamese,Labour,Homemaker,Vocational/Trade School,Master's Degree,9368-3459-2128,3707-8513-1596-7745,Axis Bank,Individual,A-,KR8FWD8SHVO,394391
Kiara Trivedi,Male,7/16/2018,Okhamandal,ST,No,83106831,Hindu,B K GOVT. HIGH SCHOOL,Narmada,,6th,A,133-755-4172,KiaraTrivedi@gmail.com,64334,Government,Arhaan Sridhar,Shalv Koshy,Telugu,Telugu,Teacher,Accountant,Vocational/Trade School,No Formal Education,1907-1402-6190,9592-3190-5961-6918,Punjab National Bank,Individual,AB+,495UFP2R5OP,399196
Adira Bera,Male,5/9/2018,Dhandhuka,DT,No,77423263,Hindu,B K GOVT. HIGH SCHOOL,Porbandar,,4th,B,196-616-4889,AdiraBera@gmail.com,58677,Government,Armaan Srinivas,Rania Sarma,Kannada,Dogri,Driver,Teacher,Vocational/Trade School,High School,3348-2596-9866,9301-9575-6827-8102,IDBI Bank,Individual,A+,UH6MCV1ELU4,380929
Tanya Soman,Female,5/24/2018,Umreth,SC,No,41631344,Christian,B K GOVT. HIGH SCHOOL,Mahesana,,1st,C,803-127-4399,TanyaSoman@gmail.com,84054,Government,Baiju Chakrabarti,Yakshit Iyengar,Maithili,Oriya,Teacher,Homemaker,Primary School,Bachelor's Degree,5370-4709-4217,9415-9341-9616-1760,Punjab National Bank,Individual,A-,JKOUBJYLA25,383213
Shaan Upadhyay,Male,8/10/2018,Visavadar,OBC,No,65388522,Hindu,B K GOVT. HIGH SCHOOL,Sabarkantha,,7th,B,499-218-5720,ShaanUpadhyay@gmail.com,64132,Government,Vaibhav Babu,Keya Ramaswamy,Konkani,Punjabi,Teacher,Doctor,No Formal Education,Doctorate/Ph.D.,6667-8388-9810,1957-1190-4303-4787,ICICI Bank,Individual,A-,SN5BU6UQMC3,397169
Veer Kaul,Male,11/21/2018,Mahudha,SEBC,No,94450876,Christian,B K GOVT. HIGH SCHOOL,Bharuch,,6th,D,336-673-1592,VeerKaul@gmail.com,35758,Government,Dhanuk Chadha,Zoya Apte,Bangla,Maithili,Labour,Homemaker,Doctorate/Ph.D.,No Formal Education,9789-8914-1094,6585-5078-4226-8129,Axis Bank,Joint,AB-,R1ZOPSATCB5,389471
Manikya Bahl,Female,4/27/2018,Talaja,OBC,No,39857015,Hindu,B K GOVT. HIGH SCHOOL,Porbandar,,12th,A,201-179-3928,ManikyaBahl@gmail.com,72948,Government,Rasha Kakar,Aarna Ganesh,Santali,Konkani,Lawyer,Government Employee,Vocational/Trade School,Some College/Associate's Degree,3419-6365-9047,5432-5409-8035-4533,Central Bank Of India,Individual,AB-,UF8DCWNB4NT,395252
Ritvik Varma,Female,10/19/2018,Ghoghamba,DT,No,11884624,Hindu,B K GOVT. HIGH SCHOOL,Banaskantha,,12th,C,790-135-7585,RitvikVarma@gmail.com,93916,Government,Ehsaan Bedi,Arnav Joshi,Assamese,Santali,Farmer,Government Employee,Middle School,Primary School,7654-4850-7689,7553-2204-1716-5571,IDBI Bank,Joint,B+,W46M21IJ3K8,396735
Yuvaan Dube,Female,3/3/2018,Vallabhipur,DT,No,81113986,Christian,B K GOVT. HIGH SCHOOL,Bhavnagar,,8th,B,711-319-2654,YuvaanDube@gmail.com,68044,Government,Renee Srivastava,Piya Rastogi,Santali,Nepali,Manager,Nurse,Doctorate/Ph.D.,No Formal Education,5181-4712-7206,7929-4032-1472-4428,IDBI Bank,Joint,A-,5HOUEUK85X8,380233
Onkar Wable,Female,7/13/2018,Morvi,SC,No,86571401,Muslim,B K GOVT. HIGH SCHOOL,Navsari,,9th,A,963-831-1332,OnkarWable@gmail.com,66587,Government,Yasmin Subramaniam,Kiaan Contractor,Dogri,Tamil,Retired,IT Professional,No Formal Education,Vocational/Trade School,6847-8827-2419,2604-1045-9535-7518,Indian Bank,Joint,AB-,O0USL7Q7DII,391836
Alisha Mand,Male,7/12/2018,Gandhidham,OBC,No,32757000,Muslim,B K GOVT. HIGH SCHOOL,Tapi,,1st,D,462-146-4206,AlishaMand@gmail.com,33083,Government,Alia Buch,Keya Mandal,Tamil,Dogri,Government Employee,Labour,High School,Master's Degree,3550-5574-4477,7906-1325-5342-3945,Indian Bank,Individual,A-,KFNSRFXF66H,394586
Dharmajan Bassi,Male,3/24/2018,Babra,DT,No,77770192,Muslim,B K GOVT. HIGH SCHOOL,Ahmedabad,,9th,C,926-287-7123,DharmajanBassi@gmail.com,74721,Government,Nirvaan Bajwa,Abram Sane,Telugu,Oriya,Sales Representative,Government Employee,Master's Degree,Vocational/Trade School,8888-7002-3003,4575-6389-7589-6691,Indian Bank,Joint,AB-,9IMH0428BP2,389474
Hiran Lad,Female,12/5/2018,Amreli,SEBC,No,79884060,Christian,B K GOVT. HIGH SCHOOL,Dahod,,7th,A,536-802-4834,HiranLad@gmail.com,88568,Government,Vidur Randhawa,Damini Datta,Santali,Malayalam,Chef,Sales Representative,Primary School,Primary School,1052-3074-6568,4922-3301-9986-1923,ICICI Bank,Joint,B-,6LKUH4LTKLV,387811
Shlok Brar,Male,10/11/2018,Satlasana,ST,No,92267885,Christian,B K GOVT. HIGH SCHOOL,Bharuch,,3rd,C,961-189-7715,ShlokBrar@gmail.com,37595,Government,Yashvi Dave,Ivan Gera,Sindhi,Malayalam,Manager,Doctor,High School,No Formal Education,4154-6438-3042,1628-9900-1566-1765,Indian Bank,Individual,O+,YR3B8HKXI2Y,397172
Akarsh Gala,Female,11/23/2018,Talaja,ST,No,47672368,Christian,B K GOVT. HIGH SCHOOL,Surat,,12th,C,231-209-1925,AkarshGala@gmail.com,80603,Government,Shray Mani,Veer Hayer,Maithili,Konkani,Other,Doctor,Middle School,High School,4762-7173-3203,2026-8389-7003-2605,ICICI Bank,Individual,A-,5GB8X4Q4MXS,395961
Mehul Sethi,Male,11/21/2018,Jamnagar,DT,No,88265487,Muslim,B K GOVT. HIGH SCHOOL,Surat,,12th,C,118-146-4732,MehulSethi@gmail.com,66965,Government,Anvi Kuruvilla,Kabir Dey,Punjabi,Kannada,Sales Representative,Homemaker,Some College/Associate's Degree,Some College/Associate's Degree,3888-3571-3243,6768-4111-4121-7162,HDFC Bank,Joint,AB-,2OWLB36CU5C,390586
Saira Ganesh,Female,3/25/2018,Dantiwada,ST,No,64094105,Muslim,B K GOVT. HIGH SCHOOL,Panchmahals,,8th,B,872-964-2117,SairaGanesh@gmail.com,71144,Government,Nirvi Dixit,Sumer Sibal,Manipuri,Malayalam,Artist,Teacher,Other/Unknown,Master's Degree,4961-4470-9497,1088-3907-3382-2184,Indian Bank,Individual,A-,MGCWPYNEZS4,381617
Biju Brahmbhatt,Male,8/19/2018,Umrala,SEBC,No,21402073,Muslim,B K GOVT. HIGH SCHOOL,Mahesana,,4th,D,580-753-8637,BijuBrahmbhatt@gmail.com,82154,Government,Baiju Barman,Dishani Dasgupta,Hindi,Assamese,Government Employee,IT Professional,Master's Degree,Doctorate/Ph.D.,9514-3922-5771,6038-6286-9784-2088,Punjab National Bank,Individual,AB-,FYPLK7DSGQS,382215
Zaina Chad,Male,6/23/2018,Meghraj,OBC,No,84818521,Muslim,B K GOVT. HIGH SCHOOL,Valsad,,10th,C,489-923-4481,ZainaChad@gmail.com,60508,Government,Pranay Srivastava,Divij Karpe,Bodo,Gujarati,Labour,Homemaker,Doctorate/Ph.D.,Other/Unknown,1750-5854-8707,3093-2422-8307-2989,Punjab National Bank,Individual,A+,GUCBYT5GRVD,398686
Rohan Joshi,Female,3/25/2018,Dhari,OBC,No,91098218,Christian,B K GOVT. HIGH SCHOOL,Dahod,,9th,C,863-403-1619,RohanJoshi@gmail.com,38835,Government,Kashvi Hayer,Heer Din,Malayalam,Urdu,Doctor,Business Owner,Other/Unknown,Middle School,9636-4937-5366,3233-8284-8092-7361,HDFC Bank,Joint,A+,N1WH701G86A,391192
