name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Raghav Dhillon,Female,9/8/2018,Gondal,DT,No,63132733,Muslim,INDIRABAI HIGH SCHOOL,Porbandar,,12th,C,184-393-1768,RaghavDhillon@gmail.com,71778,Private,Chirag Ben,Ritvik Keer,Urdu,Kannada,IT Professional,Chef,High School,Some College/Associate's Degree,3100-4850-8092,3555-7120-1616-6570,Axis Bank,Individual,B-,QFS6IU58CTT,390118
Zara Jhaveri,Female,1/12/2018,Harij,SEBC,No,96836118,Christian,INDIRABAI HIGH SCHOOL,Valsad,,6th,C,444-381-7671,ZaraJhaveri@gmail.com,83124,Private,Samaira Sinha,Tejas Mangal,Bodo,Kashmiri,Chef,Accountant,Master's Degree,Some College/Associate's Degree,2648-2035-5073,9468-1707-7592-1692,ICICI Bank,Individual,B-,1IB9D3KGGO5,396826
Jayant Thaman,Female,10/10/2018,Rapar,SEBC,No,10485667,Muslim,INDIRABAI HIGH SCHOOL,Porbandar,,1st,B,985-568-1266,JayantThaman@gmail.com,88699,Private,Tiya Deshmukh,Taimur Sachdeva,Nepali,Marathi,Farmer,Nurse,Doctorate/Ph.D.,High School,2267-7554-7967,9843-6651-6114-1315,Indian Bank,Individual,AB+,T52IAUT1GKS,382747
Indranil Sachar,Female,8/17/2018,Kadi,DT,No,73334772,Christian,INDIRABAI HIGH SCHOOL,Amreli,,3rd,A,386-625-9577,IndranilSachar@gmail.com,93743,Private,Heer Bassi,Kismat Savant,Others,Tamil,Retired,Retired,Middle School,Master's Degree,1922-4894-5965,9737-6712-1895-6895,IDBI Bank,Individual,AB+,BJMX8TZ706U,394741
Nehmat Gopal,Male,10/16/2018,Radhanpur,SC,No,50790809,Muslim,INDIRABAI HIGH SCHOOL,Porbandar,,9th,D,497-957-5572,NehmatGopal@gmail.com,51611,Private,Rasha Gokhale,Pihu Viswanathan,Maithili,Urdu,Sales Representative,IT Professional,Master's Degree,Some College/Associate's Degree,7112-9198-1300,9914-4781-6581-3946,Axis Bank,Joint,AB+,FXNL75JN8BU,398375
Saira Dixit,Female,12/20/2018,Mansa,DT,No,75897459,Hindu,INDIRABAI HIGH SCHOOL,Valsad,,1st,A,208-316-5553,SairaDixit@gmail.com,61991,Private,Hazel Bal,Seher Raja,Sindhi,Urdu,Retired,Government Employee,No Formal Education,Master's Degree,2029-6517-8670,4219-1617-8756-8937,Central Bank Of India,Joint,A+,4DTVDLA6N81,392161
Faiyaz Wagle,Female,7/17/2018,Talala,SC,No,45346073,Hindu,INDIRABAI HIGH SCHOOL,Porbandar,,8th,A,396-161-1001,FaiyazWagle@gmail.com,28351,Private,Reyansh Chakrabarti,Mamooty Chad,Hindi,Malayalam,Government Employee,Doctor,Master's Degree,Some College/Associate's Degree,1198-5332-5048,4960-2363-3608-6824,Central Bank Of India,Individual,B+,0OUVKBOER8B,388873
Heer Bera,Male,10/27/2018,Bhachau,SC,No,12456419,Christian,INDIRABAI HIGH SCHOOL,Navsari,,11th,C,718-384-3424,HeerBera@gmail.com,89129,Private,Prisha Gera,Navya Chahal,Kannada,Telugu,Driver,Government Employee,Bachelor's Degree,Middle School,3644-2321-2400,3827-6668-1322-4560,HDFC Bank,Joint,B+,RFAGOSO8HMY,386783
Vritika Babu,Female,1/8/2018,Lodhika,DT,No,16613403,Hindu,INDIRABAI HIGH SCHOOL,Rajkot,,3rd,D,657-907-5370,VritikaBabu@gmail.com,48695,Private,Madhav Mallick,Yakshit Hari,Telugu,Oriya,Teacher,Homemaker,Some College/Associate's Degree,Doctorate/Ph.D.,9899-3188-5989,7076-8356-9472-4678,ICICI Bank,Joint,O+,VYWEM2BP5OM,394011
Hansh Garg,Male,7/7/2018,Dhansura,SC,No,24255637,Christian,INDIRABAI HIGH SCHOOL,Vadodara,,12th,D,626-941-3706,HanshGarg@gmail.com,47063,Private,Jayan Suresh,Lakshit Vala,Nepali,Maithili,Engineer,Social Worker,Other/Unknown,Doctorate/Ph.D.,4056-8156-6762,9061-5160-9417-8903,ICICI Bank,Individual,O+,JEET1K6EPNI,386619
Akarsh Rajagopal,Male,5/5/2018,Vijapur,DT,No,93999696,Christian,INDIRABAI HIGH SCHOOL,Ahmedabad,,5th,D,227-615-3058,AkarshRajagopal@gmail.com,47983,Private,Vardaniya Srinivasan,Shaan Mallick,Kannada,Sindhi,IT Professional,Other,Bachelor's Degree,Middle School,9551-9762-3092,3526-6116-4861-3814,Axis Bank,Individual,AB+,TGSZBEAHNBE,397624
Kartik Banik,Female,4/6/2018,Chuda,ST,No,87256069,Muslim,INDIRABAI HIGH SCHOOL,Panchmahals,,7th,D,690-859-7500,KartikBanik@gmail.com,58256,Private,Eshani Ganesan,Urvi Mand,Bangla,Dogri,Doctor,Doctor,Master's Degree,Other/Unknown,9301-7056-6414,1148-8093-1731-3395,Indian Bank,Joint,AB-,9OPXXCBBB6B,390240
Samar Datta,Female,11/18/2018,Bavla,ST,No,54713457,Christian,INDIRABAI HIGH SCHOOL,Bhavnagar,,9th,B,851-536-6506,SamarDatta@gmail.com,27652,Private,Fateh Bhakta,Dhanuk Maharaj,Sindhi,Tamil,Farmer,IT Professional,Other/Unknown,Vocational/Trade School,9869-6229-6208,6584-8590-9198-3107,HDFC Bank,Joint,B-,Z28TG1RGHLA,386888
Badal Kohli,Female,12/14/2018,Gondal,ST,No,56720401,Christian,INDIRABAI HIGH SCHOOL,Jamnagar,,7th,D,961-372-5690,BadalKohli@gmail.com,27578,Private,Yakshit Sandhu,Yuvaan Bhatti,Nepali,Marathi,Accountant,Government Employee,High School,Master's Degree,9407-9976-2508,8576-6408-4165-7050,ICICI Bank,Joint,AB-,ISIX0V6233T,393032
Riaan Master,Male,3/2/2018,Bayad,General,No,76124283,Hindu,INDIRABAI HIGH SCHOOL,Kheda,,7th,A,172-229-5321,RiaanMaster@gmail.com,80747,Private,Indrajit Chadha,Aniruddh Gola,Kannada,Konkani,Artist,Social Worker,High School,Master's Degree,8304-1385-8985,8414-6271-4973-9192,Indian Bank,Individual,A+,C21BBPY57HE,385894
Vaibhav Srivastava,Male,11/14/2018,Vav,NT,No,21235357,Hindu,INDIRABAI HIGH SCHOOL,Anand,,10th,A,445-757-9677,VaibhavSrivastava@gmail.com,66022,Private,Aarna Chadha,Mannat Brar,Santali,Santali,Labour,IT Professional,Bachelor's Degree,Primary School,9415-1336-6744,3277-1502-4817-3636,Punjab National Bank,Individual,B-,K1K95KJJ9T0,393819
Yashvi Ratti,Male,4/3/2018,Babra,DT,No,34223923,Hindu,INDIRABAI HIGH SCHOOL,Sabarkantha,,1st,A,200-267-5474,YashviRatti@gmail.com,87941,Private,Manjari Devi,Prerak Chatterjee,Telugu,Bangla,Lawyer,Secretary,Some College/Associate's Degree,Middle School,9617-9925-5327,9717-5680-8092-8912,State Bank Of India,Joint,B-,WMYOTKIIO0B,390200
Mamooty Barman,Male,10/25/2018,Lakhpat,DT,No,40597579,Christian,INDIRABAI HIGH SCHOOL,Rajkot,,7th,C,798-732-3613,MamootyBarman@gmail.com,89164,Private,Myra Chander,Akarsh Chhabra,Malayalam,Bodo,Farmer,Pharmacist,High School,Bachelor's Degree,7483-4409-4489,2097-7350-3789-3838,State Bank Of India,Individual,B+,ND8UQ3HNMY7,386444
Jiya Lalla,Male,10/3/2018,Chotila,SC,No,63971497,Christian,INDIRABAI HIGH SCHOOL,Bhavnagar,,4th,C,936-376-2825,JiyaLalla@gmail.com,74136,Private,Yuvaan Tara,Ehsaan Doshi,Malayalam,Hindi,Labour,IT Professional,Doctorate/Ph.D.,Master's Degree,6981-6094-6131,7828-6775-6723-4598,ICICI Bank,Individual,O+,NF3PHKQDZ43,383577
Jiya Sinha,Male,9/28/2018,Vadnagar,SC,No,21368507,Hindu,INDIRABAI HIGH SCHOOL,Amreli,,3rd,A,599-497-5522,JiyaSinha@gmail.com,77614,Private,Sana Khalsa,Nayantara Tank,Urdu,Konkani,Chef,Librarian,No Formal Education,Some College/Associate's Degree,1670-8993-1069,7979-6138-1018-2223,Central Bank Of India,Individual,B+,TJ4ZGE0GI04,395339
Aarav Subramaniam,Female,9/17/2018,Bhabhar,DT,No,75756401,Muslim,INDIRABAI HIGH SCHOOL,Anand,,8th,C,223-915-2842,AaravSubramaniam@gmail.com,88234,Private,Ela Wali,Diya Lal,Santali,Malayalam,Labour,Doctor,Primary School,Bachelor's Degree,7651-7640-1770,6725-4182-9524-7739,ICICI Bank,Joint,B-,MYXMXS4SQ9E,383926
Indrans Babu,Female,7/20/2018,Jamkandorna,DT,No,41308332,Muslim,INDIRABAI HIGH SCHOOL,Banaskantha,,1st,D,175-413-5086,IndransBabu@gmail.com,76755,Private,Bhavin Sibal,Reyansh Ranganathan,Malayalam,Malayalam,Business Owner,Sales Representative,Master's Degree,Vocational/Trade School,4635-2852-6405,9036-5845-3089-2819,IDBI Bank,Individual,B-,ZILWTDRRCH3,381530
Jayesh Sama,Male,6/9/2018,Abdasa,SC,No,76611290,Muslim,INDIRABAI HIGH SCHOOL,Sabarkantha,,11th,B,543-621-9420,JayeshSama@gmail.com,53926,Private,Yasmin Sanghvi,Jayan Bhagat,Nepali,Gujarati,Lawyer,Nurse,Doctorate/Ph.D.,High School,9552-4587-5173,1615-8882-5543-2947,Axis Bank,Joint,A-,QJ2QKMAONCM,399727
Ahana  Sharaf,Male,6/17/2018,Anjar,OBC,No,18830436,Muslim,INDIRABAI HIGH SCHOOL,Bharuch,,11th,D,839-914-1946,AhanaSharaf@gmail.com,74050,Private,Ahana  Garde,Taran Warrior,Santali,Telugu,Driver,Government Employee,Doctorate/Ph.D.,Some College/Associate's Degree,6113-1450-7347,8040-9699-6220-2797,ICICI Bank,Individual,AB+,WD9GD7BQVB8,396281
Samaira Bedi,Male,7/17/2018,Bhuj,DT,No,93793889,Christian,INDIRABAI HIGH SCHOOL,Tapi,,12th,B,133-421-2964,SamairaBedi@gmail.com,65621,Private,Ivana Johal,Devansh Karnik,Kannada,Konkani,Teacher,Nurse,Middle School,Some College/Associate's Degree,6452-4087-8069,8563-2176-1581-3398,HDFC Bank,Joint,O+,QH8CTJ3M9ZX,388901
Saksham Dass,Female,5/28/2018,Mahesana,SC,No,90905573,Christian,INDIRABAI HIGH SCHOOL,Valsad,,6th,A,365-752-4212,SakshamDass@gmail.com,92572,Private,Devansh Khanna,Advik Sandhu,Santali,Malayalam,Doctor,Pharmacist,Middle School,Bachelor's Degree,2465-6319-1964,3217-3356-2932-2403,HDFC Bank,Joint,B+,GO8QY83MCX1,399320
Amira Butala,Male,2/13/2018,Jasdan,DT,No,61392401,Muslim,INDIRABAI HIGH SCHOOL,Tapi,,12th,D,375-505-9333,AmiraButala@gmail.com,55499,Private,Vardaniya Kamdar,Shaan Bose,Hindi,Santali,Accountant,Labour,Middle School,Other/Unknown,4507-3494-6131,2500-2449-3576-7348,ICICI Bank,Individual,O+,GNIXRFPSMP4,381009
Stuvan Grover,Male,6/27/2018,Barwala,SEBC,No,18254923,Hindu,INDIRABAI HIGH SCHOOL,Tapi,,9th,A,246-780-5947,StuvanGrover@gmail.com,92366,Private,Bhavin Korpal,Ojas Baria,Nepali,Kannada,Business Owner,Pharmacist,High School,Master's Degree,2092-8506-6430,8353-9741-4510-2587,ICICI Bank,Individual,O+,9656YLGEP7M,392921
Dharmajan Goswami,Female,2/23/2018,Patan,ST,No,47149383,Hindu,INDIRABAI HIGH SCHOOL,Surendranagar,,4th,A,140-463-4652,DharmajanGoswami@gmail.com,65875,Private,Raunak Rout,Rhea Kohli,Nepali,Hindi,Farmer,Pharmacist,Middle School,Vocational/Trade School,2562-6560-7352,3739-4449-7879-8594,HDFC Bank,Joint,B+,0NFE39TOQQM,396362
Reyansh Bhatt,Male,2/11/2018,Vadnagar,SEBC,No,63819515,Hindu,INDIRABAI HIGH SCHOOL,Porbandar,,4th,A,260-161-3291,ReyanshBhatt@gmail.com,47738,Private,Tushar Shankar,Ahana  Samra,Dogri,Gujarati,Sales Representative,IT Professional,High School,Primary School,2761-5775-1626,5224-5298-7950-2770,HDFC Bank,Individual,O+,NXHNPSNC2C2,399946
Mamooty Lanka,Female,4/25/2018,Botad,NT,No,47086492,Hindu,INDIRABAI HIGH SCHOOL,Panchmahals,,8th,C,837-589-3036,MamootyLanka@gmail.com,78620,Private,Madhup Comar,Jayant Bahl,Manipuri,Telugu,Construction Worker,Nurse,High School,Primary School,7656-2228-6140,8086-8103-1453-2307,State Bank Of India,Individual,A-,SC1BIPRWR22,396594
Amani Rau,Female,9/17/2018,Ranpur,ST,No,79424227,Christian,INDIRABAI HIGH SCHOOL,Rajkot,,8th,A,129-731-7590,AmaniRau@gmail.com,95872,Private,Anahi Sundaram,Kanav Jain,Sindhi,Bodo,Doctor,Accountant,Some College/Associate's Degree,Primary School,8526-6214-8441,3855-8469-9571-2093,State Bank Of India,Individual,B+,EOFNQ3VM9XN,396952
Romil Bhatnagar,Female,5/8/2018,Morvi,SEBC,No,92696561,Christian,INDIRABAI HIGH SCHOOL,Navsari,,6th,D,280-805-3031,RomilBhatnagar@gmail.com,56964,Private,Rhea Goyal,Madhup Krishnan,Urdu,Oriya,Sales Representative,Other,Middle School,No Formal Education,9219-7508-9385,7985-7274-7606-4945,Axis Bank,Joint,A+,BKGZPUQ2G58,392685
Lavanya Sabharwal,Male,4/27/2018,Ghoghamba,SEBC,No,25030606,Christian,INDIRABAI HIGH SCHOOL,Valsad,,4th,C,193-979-3995,LavanyaSabharwal@gmail.com,98670,Private,Jayant Bath,Anvi Chad,Urdu,Dogri,Doctor,Labour,Master's Degree,Doctorate/Ph.D.,7961-9086-9368,8341-9726-9524-9574,Central Bank Of India,Individual,B+,9L7SP0ZG8QZ,382247
Hazel Bir,Female,10/25/2018,Chuda,SEBC,No,27333200,Muslim,INDIRABAI HIGH SCHOOL,Rajkot,,7th,C,365-679-2807,HazelBir@gmail.com,35698,Private,Manikya Basu,Kiara Badal,Santali,Sindhi,Chef,IT Professional,Other/Unknown,Middle School,3709-8966-9925,5516-8334-3227-5643,ICICI Bank,Joint,AB+,Z9GCWGO2GYT,390030
Jayesh Doshi,Male,6/19/2018,Sami,SC,No,37991169,Muslim,INDIRABAI HIGH SCHOOL,Valsad,,4th,B,407-484-7969,JayeshDoshi@gmail.com,37336,Private,Mahika Babu,Alisha Sodhi,Assamese,Manipuri,Driver,Accountant,Primary School,No Formal Education,8281-3822-6386,4977-1660-3817-6848,Punjab National Bank,Joint,B+,SRV845NI6R2,396935
Sumer Madan,Male,2/8/2018,Meghraj,SEBC,No,81573917,Hindu,INDIRABAI HIGH SCHOOL,Junagadh,,1st,D,292-882-8190,SumerMadan@gmail.com,98920,Private,Romil Chand,Pihu Bal,Konkani,Konkani,Accountant,Doctor,No Formal Education,Doctorate/Ph.D.,8596-1574-4447,5976-2333-3446-4086,Central Bank Of India,Joint,O+,OHC5XMYB1KV,389900
Shalv Madan,Male,9/4/2018,Amreli,OBC,No,12338079,Muslim,INDIRABAI HIGH SCHOOL,Kheda,,1st,A,295-735-8476,ShalvMadan@gmail.com,62063,Private,Vaibhav Walia,Jhanvi Virk,Bangla,Marathi,Lawyer,Nurse,Middle School,Bachelor's Degree,2831-5064-6384,9972-8795-3509-3664,Central Bank Of India,Individual,A+,SWTB6OYL3L1,384642
Rasha Chopra,Female,5/27/2018,Bhanvad,ST,No,40313458,Muslim,INDIRABAI HIGH SCHOOL,Gandhinagar,,12th,C,167-548-5961,RashaChopra@gmail.com,70131,Private,Dhanush Warrior,Devansh Krish,Urdu,Gujarati,Other,Nurse,High School,Bachelor's Degree,4791-6335-5659,5235-2807-7265-2497,Indian Bank,Joint,AB+,UH4GPPFFIG1,384681
Aniruddh Raju,Male,6/28/2018,Wankaner,ST,No,16259002,Muslim,INDIRABAI HIGH SCHOOL,Banaskantha,,10th,D,237-405-7265,AniruddhRaju@gmail.com,60198,Private,Samaira Bansal,Madhup Jhaveri,Maithili,Tamil,Teacher,Social Worker,Other/Unknown,Master's Degree,2299-5027-7242,9415-1696-1787-1941,State Bank Of India,Joint,AB-,T28XBCQRQ2L,380420
Shanaya Grewal,Female,7/18/2018,Morwa (Hadaf),DT,No,26231340,Christian,INDIRABAI HIGH SCHOOL,Kheda,,6th,D,296-895-1235,ShanayaGrewal@gmail.com,80984,Private,Hrishita Sule,Saira Setty,Bangla,Gujarati,Other,Business Owner,No Formal Education,Doctorate/Ph.D.,1514-2058-8107,5410-8822-6121-2054,Indian Bank,Individual,A-,SCGDZAI8T6T,381171
Ivana Samra,Male,2/10/2018,Becharaji,ST,No,27290753,Hindu,INDIRABAI HIGH SCHOOL,Tapi,,7th,A,143-403-3630,IvanaSamra@gmail.com,88466,Private,Shaan Dara,Ivan Desai,Oriya,Oriya,Business Owner,Pharmacist,Master's Degree,Middle School,6872-2991-8922,5254-8536-3567-9083,ICICI Bank,Joint,AB+,2GXFYZZT9W9,390134
Darshit Sunder,Male,4/4/2018,Manavadar,SC,No,33349415,Christian,INDIRABAI HIGH SCHOOL,Rajkot,,8th,C,616-648-5428,DarshitSunder@gmail.com,57033,Private,Nitara Thakur,Lagan Luthra,Marathi,Dogri,Manager,Accountant,Bachelor's Degree,Other/Unknown,7763-3248-3612,1671-3555-8749-9291,State Bank Of India,Joint,B+,T8A0SOUMJDN,394861
Aniruddh Barad,Female,4/21/2018,Talala,DT,No,34440297,Christian,INDIRABAI HIGH SCHOOL,Narmada,,3rd,B,857-880-5799,AniruddhBarad@gmail.com,80324,Private,Saksham Barad,Prerak Kalla,Marathi,Others,Artist,Pharmacist,Bachelor's Degree,Middle School,2680-6348-7412,4846-7020-3400-2356,Central Bank Of India,Joint,A+,ICCV46XMJGW,387275
Stuvan Banerjee,Female,4/27/2018,Lathi,ST,No,83640151,Muslim,INDIRABAI HIGH SCHOOL,Tapi,,9th,B,342-357-6789,StuvanBanerjee@gmail.com,52483,Private,Amira Kanda,Farhan Kothari,Others,Kannada,Driver,Sales Representative,High School,Doctorate/Ph.D.,8646-2377-7869,7336-1400-2396-5593,ICICI Bank,Joint,B-,WPXUNUXEVQZ,395392
Mahika Ravel,Male,4/9/2018,Kotda Sangani,OBC,No,26512189,Hindu,INDIRABAI HIGH SCHOOL,Bhavnagar,,9th,D,907-828-1741,MahikaRavel@gmail.com,28718,Private,Advika Agrawal,Devansh Chaudhary,Santali,Tamil,Doctor,Chef,High School,Master's Degree,7500-6416-3426,5901-7042-9944-8261,ICICI Bank,Joint,AB-,0A2SF4U3SG9,386740
Shalv Chandra,Male,5/3/2018,Dhansura,DT,No,12101789,Muslim,INDIRABAI HIGH SCHOOL,Surendranagar,,3rd,D,236-549-2588,ShalvChandra@gmail.com,58507,Private,Madhav Kannan,Anika Issac,Kannada,Kashmiri,Lawyer,Librarian,Primary School,No Formal Education,5216-9439-9884,7652-3576-6548-1865,State Bank Of India,Joint,B+,YBR0W8Q9HN7,382738
Anay Dhaliwal,Female,10/14/2018,Mangrol,SEBC,No,95540841,Christian,INDIRABAI HIGH SCHOOL,Dahod,,9th,B,995-883-1267,AnayDhaliwal@gmail.com,55764,Private,Vardaniya Bhavsar,Inaaya  Dave,Dogri,Bodo,Chef,Doctor,Doctorate/Ph.D.,Doctorate/Ph.D.,4231-6338-4203,4975-8507-2505-1346,Central Bank Of India,Individual,A-,WT7CF2K011F,380552
Shaan Golla,Male,2/25/2018,Mahuva,NT,No,69054925,Muslim,INDIRABAI HIGH SCHOOL,Surendranagar,,7th,D,843-244-1061,ShaanGolla@gmail.com,83074,Private,Miraya Bandi,Vaibhav Sinha,Bangla,Urdu,Manager,Artist,High School,Bachelor's Degree,5059-8934-7179,9507-4354-5351-3666,Punjab National Bank,Individual,B-,1LHHQ1EW6EK,398184
Tejas Rama,Female,2/5/2018,Kodinar,DT,No,47144690,Muslim,INDIRABAI HIGH SCHOOL,Rajkot,,3rd,C,808-335-3392,TejasRama@gmail.com,89712,Private,Baiju Savant,Ira Chadha,Hindi,Marathi,Engineer,Sales Representative,Bachelor's Degree,Doctorate/Ph.D.,7542-7770-6271,7245-6494-6171-4541,Central Bank Of India,Individual,A-,2TJWM8HOWQT,387914
