name,gender,dob,city,community,discontinue,usiNo,religion,school,district,discontinueReason,class,section,mobileNumber,emailId,familyIncome,schoolType,fathersName,mothersName,mediumOfInstruction,motherTongue,fathersOccupation,mothersOccupation,fathersEducation,mothersEducation,aadhaar,accountNumber,bankName,accountType,bloodGroup,ifscCode,pincode
Alia Agate,Female,12/5/2018,Muli,ST,No,82729254,Muslim,GOVERNMENT HIGH SCHOOL,Anand,,5th,D,940-184-6238,AliaAgate@gmail.com,52877,Government,Kiaan Hayer,Kismat Brahmbhatt,Maithili,Marathi,Construction Worker,Manager,Vocational/Trade School,High School,2425-8495-9037,1449-7830-3248-3940,Indian Bank,Individual,AB-,RZF8ICB4GE4,386463
Yuvaan Tak,Male,7/4/2018,Deodar,SEBC,No,80725218,Hindu,GOVERNMENT HIGH SCHOOL,Surendranagar,,7th,B,781-209-1916,YuvaanTak@gmail.com,85986,Government,Armaan Dasgupta,Samar Devi,Others,Kannada,Farmer,Social Worker,Bachelor's Degree,Some College/Associate's Degree,5733-5880-2582,7573-8920-9550-1499,Axis Bank,Joint,B-,99J3XC6G31O,391133
Rania Sahni,Female,11/3/2018,Sihor,SC,No,33767590,Hindu,GOVERNMENT HIGH SCHOOL,Valsad,,7th,D,875-461-3086,RaniaSahni@gmail.com,99854,Government,Tejas Handa,Dishani Shan,Nepali,Santali,Doctor,Secretary,Primary School,Some College/Associate's Degree,8583-7123-6938,8000-2170-2811-3239,Punjab National Bank,Joint,A-,R2YJ3EQVQ53,380509
Onkar Chand,Female,12/7/2018,Kheralu,DT,No,41000899,Hindu,GOVERNMENT HIGH SCHOOL,Panchmahals,,4th,A,481-777-7991,OnkarChand@gmail.com,37579,Government,Neelofar Badal,Shamik Saxena,Santali,Gujarati,Construction Worker,Accountant,Vocational/Trade School,Bachelor's Degree,1039-5300-7984,6677-6414-4986-9170,Indian Bank,Individual,B-,Y236FEXWAM7,388111
Mehul Dube,Female,5/8/2018,Vijaynagar,ST,No,30233830,Muslim,GOVERNMENT HIGH SCHOOL,Mahesana,,7th,B,880-668-1208,MehulDube@gmail.com,51207,Government,Ira Choudhry,Manikya Walia,Gujarati,Marathi,Farmer,Homemaker,Primary School,Other/Unknown,8619-4134-9253,6149-7435-5573-1906,Punjab National Bank,Individual,AB+,UNX9VVDUN63,386280
Manjari Choudhury,Female,12/26/2018,Okhamandal,OBC,No,84612753,Christian,GOVERNMENT HIGH SCHOOL,Junagadh,,10th,A,414-445-7088,ManjariChoudhury@gmail.com,35578,Government,Madhav Balakrishnan,Shray Tak,Assamese,Gujarati,Other,Manager,No Formal Education,Vocational/Trade School,5639-6700-5977,2522-7811-2249-6320,State Bank Of India,Joint,A-,29BJA792DTE,380017
Aarna Dasgupta,Female,11/21/2018,Umreth,ST,No,82127420,Muslim,GOVERNMENT HIGH SCHOOL,Gandhinagar,,9th,A,327-175-9152,AarnaDasgupta@gmail.com,86399,Government,Kismat Tata,Neelofar Bava,Bodo,Punjabi,Farmer,Labour,Doctorate/Ph.D.,Other/Unknown,5652-4678-2371,9399-3305-1028-1814,Central Bank Of India,Joint,AB-,VIH77R7BS4Y,392464
Tiya Ray,Male,2/1/2018,Bhiloda,OBC,No,71594739,Christian,GOVERNMENT HIGH SCHOOL,Rajkot,,9th,B,412-432-5212,TiyaRay@gmail.com,65274,Government,Divij Borde,Faiyaz Chada,Dogri,Kannada,Lawyer,Pharmacist,Middle School,Doctorate/Ph.D.,2646-2755-8408,8805-4489-2035-6152,Central Bank Of India,Joint,AB-,P0X5YSQEMP0,381420
Dhanuk Master,Female,6/27/2018,Radhanpur,OBC,No,92900155,Christian,GOVERNMENT HIGH SCHOOL,Valsad,,4th,D,238-320-8214,DhanukMaster@gmail.com,58074,Government,Kashvi Bahl,Kartik Choudhury,Bodo,Kannada,Driver,Manager,Bachelor's Degree,Doctorate/Ph.D.,4493-1312-7655,2120-2629-7187-3718,Punjab National Bank,Joint,A+,YLXX9LS3XE7,382323
Arnav Ramachandran,Female,10/15/2018,Vijaynagar,ST,No,36720249,Christian,GOVERNMENT HIGH SCHOOL,Anand,,6th,A,303-238-9039,ArnavRamachandran@gmail.com,42934,Government,Samaira Jayaraman,Baiju Deol,Nepali,Hindi,Manager,Other,Middle School,Other/Unknown,3397-6374-5248,7259-2172-9875-9594,IDBI Bank,Individual,B+,UDJYZ0X7NF8,388386
Arhaan Toor,Male,9/18/2018,Vadgam,SEBC,No,92642258,Hindu,GOVERNMENT HIGH SCHOOL,Gandhinagar,,4th,B,233-959-2428,ArhaanToor@gmail.com,56336,Government,Saanvi Mani,Yakshit Sandal,Telugu,Oriya,Government Employee,Accountant,Doctorate/Ph.D.,Other/Unknown,8029-3297-7960,7945-7729-7580-3705,Central Bank Of India,Joint,A+,X7MQ64YREB9,385996
Jivika Chakrabarti,Female,9/8/2018,Visnagar,SC,No,52911570,Hindu,GOVERNMENT HIGH SCHOOL,Navsari,,1st,B,204-934-5223,JivikaChakrabarti@gmail.com,78711,Government,Tanya Saraf,Kiara Uppal,Kannada,Nepali,Business Owner,Social Worker,Vocational/Trade School,Doctorate/Ph.D.,7541-8406-7688,6258-7076-1176-1405,Punjab National Bank,Individual,O+,83AV10KLM5Y,392459
Pihu Upadhyay,Female,3/5/2018,Chuda,ST,No,30892340,Christian,GOVERNMENT HIGH SCHOOL,Navsari,,4th,C,644-480-8734,PihuUpadhyay@gmail.com,36149,Government,Romil Sastry,Azad Goyal,Malayalam,Telugu,Lawyer,Social Worker,High School,Bachelor's Degree,5362-4713-9198,2121-8264-1295-4983,Axis Bank,Individual,A+,3XKX77JC6JW,395445
Navya Chawla,Female,7/8/2018,Kathlal,SEBC,No,64643066,Hindu,GOVERNMENT HIGH SCHOOL,Porbandar,,11th,D,242-283-2329,NavyaChawla@gmail.com,74662,Government,Lagan Mammen,Manikya Saha,Urdu,Manipuri,Government Employee,Government Employee,Middle School,Primary School,1692-4070-3869,2950-7239-9085-3478,ICICI Bank,Joint,A-,IHG241U352I,385863
Nitya Wagle,Female,10/11/2018,Rapar,SEBC,No,35715918,Hindu,GOVERNMENT HIGH SCHOOL,Rajkot,,10th,A,960-952-3483,NityaWagle@gmail.com,34788,Government,Diya Gala,Tejas Sen,Sindhi,Tamil,Sales Representative,Social Worker,Master's Degree,Some College/Associate's Degree,8420-7596-6565,2959-5524-8414-5768,Indian Bank,Individual,A-,ZZENRL75H4C,380653
Aarav Kota,Female,3/23/2018,Talala,SC,No,70582295,Christian,GOVERNMENT HIGH SCHOOL,Valsad,,12th,A,603-683-2886,AaravKota@gmail.com,26524,Government,Kabir Mammen,Pranay Dalal,Konkani,Manipuri,Accountant,IT Professional,No Formal Education,No Formal Education,9256-7393-1814,7832-4914-9830-2169,State Bank Of India,Joint,A+,OMNT12J576C,389142
Alisha Kapoor,Female,1/4/2018,Gariadhar,NT,No,54049645,Hindu,GOVERNMENT HIGH SCHOOL,Patan,,8th,D,363-961-5234,AlishaKapoor@gmail.com,40523,Government,Prisha Acharya,Kabir Singhal,Sindhi,Marathi,Engineer,Teacher,Primary School,Primary School,3309-2904-8481,8599-2352-1308-8979,ICICI Bank,Individual,AB-,F1IPIJZ4NIP,399248
Urvi Babu,Male,11/8/2018,Chanasma,OBC,No,90558752,Muslim,GOVERNMENT HIGH SCHOOL,Gandhinagar,,2nd,D,102-578-2950,UrviBabu@gmail.com,83191,Government,Biju Lanka,Anahi Comar,Nepali,Marathi,Artist,Other,Other/Unknown,Some College/Associate's Degree,6430-2684-3533,8536-2971-6323-3363,Punjab National Bank,Joint,B-,LBP1SEG4ZOO,389855
Faiyaz Sani,Female,8/24/2018,Sihor,SEBC,No,19230332,Christian,GOVERNMENT HIGH SCHOOL,Anand,,1st,A,476-403-2855,FaiyazSani@gmail.com,88334,Government,Anika Bansal,Ivana Sha,Gujarati,Bangla,Accountant,Secretary,Doctorate/Ph.D.,No Formal Education,3993-8461-8585,6657-8696-8894-3106,HDFC Bank,Individual,B+,XEPLA1U5P65,381594
Jhanvi Chaudry,Female,9/12/2018,Manavadar,SC,No,26535295,Christian,GOVERNMENT HIGH SCHOOL,Anand,,5th,B,296-738-3435,JhanviChaudry@gmail.com,59235,Government,Mamooty Dube,Urvi Lata,Marathi,Bangla,Government Employee,Other,Vocational/Trade School,No Formal Education,7713-3851-4212,3225-7740-9904-2169,HDFC Bank,Individual,B-,DX82CUSJZQR,391938
Lakshit Lad,Male,9/18/2018,Vijapur,SEBC,No,35202685,Hindu,GOVERNMENT HIGH SCHOOL,Ahmedabad,,11th,D,868-853-1090,LakshitLad@gmail.com,47072,Government,Raunak Shan,Taran Borde,Dogri,Dogri,Government Employee,Accountant,Vocational/Trade School,No Formal Education,2576-5639-2796,5973-4056-5785-1500,ICICI Bank,Individual,AB+,Q4RALFRFLKW,398527
Jiya Badami,Male,11/21/2018,Mehmedabad,DT,No,63411374,Christian,GOVERNMENT HIGH SCHOOL,Navsari,,10th,B,238-333-3094,JiyaBadami@gmail.com,92342,Government,Miraya Kapur,Alia Mandal,Dogri,Bodo,Sales Representative,Sales Representative,Some College/Associate's Degree,Master's Degree,8858-5261-8610,8625-3082-8766-4782,HDFC Bank,Individual,A+,64APGHS77AU,396096
Ehsaan Lanka,Male,2/27/2018,Dhanera,ST,No,93501817,Hindu,GOVERNMENT HIGH SCHOOL,Patan,,3rd,D,601-401-2867,EhsaanLanka@gmail.com,84815,Government,Kanav Wason,Pihu Gopal,Marathi,Hindi,Government Employee,Secretary,Middle School,Vocational/Trade School,2270-1289-2377,1864-6342-6917-6876,Central Bank Of India,Individual,A+,A6GSQ8LUVBP,385512
Nirvaan Bora,Female,9/10/2018,Lodhika,SC,No,93515696,Hindu,GOVERNMENT HIGH SCHOOL,Jamnagar,,4th,D,136-539-1614,NirvaanBora@gmail.com,41650,Government,Rhea Balakrishnan,Aradhya Basu,Hindi,Kashmiri,Business Owner,Artist,Master's Degree,Master's Degree,4285-8024-2348,9951-8679-5278-9635,ICICI Bank,Individual,B-,BBDQ5Q9T17Q,389640
Damini Konda,Female,7/11/2018,Rapar,General,No,69029240,Hindu,GOVERNMENT HIGH SCHOOL,Banaskantha,,12th,A,502-381-8535,DaminiKonda@gmail.com,68303,Government,Kimaya Mann,Saanvi Khosla,Bangla,Sindhi,Other,IT Professional,Bachelor's Degree,Middle School,2636-2836-5125,1575-1454-6690-2896,IDBI Bank,Individual,A+,XEPKDFTOV3K,398227
Anika Kale,Male,10/18/2018,Kalavad,SC,No,62267333,Muslim,GOVERNMENT HIGH SCHOOL,Bhavnagar,,9th,A,185-442-7853,AnikaKale@gmail.com,96293,Government,Baiju Buch,Jayan Chopra,Sindhi,Assamese,Sales Representative,Chef,High School,Some College/Associate's Degree,5231-7875-2983,5684-8938-2021-1281,IDBI Bank,Individual,AB-,7FIKUPFV0CF,392939
Ivana Halder,Male,6/23/2018,Sihor,General,No,75071905,Christian,GOVERNMENT HIGH SCHOOL,Vadodara,,7th,D,168-534-2087,IvanaHalder@gmail.com,64539,Government,Anay Keer,Reyansh Ben,Maithili,Santali,Sales Representative,Business Owner,Doctorate/Ph.D.,Vocational/Trade School,7402-9666-8286,4679-3123-3924-7064,ICICI Bank,Individual,AB-,HHLPUJUE84I,381878
Aradhya Biswas,Female,11/25/2018,Jamjodhpur,SEBC,No,18236784,Hindu,GOVERNMENT HIGH SCHOOL,Panchmahals,,9th,A,202-388-7154,AradhyaBiswas@gmail.com,53956,Government,Elakshi Dave,Ishita Iyengar,Hindi,Telugu,Sales Representative,Teacher,Master's Degree,Master's Degree,5512-7358-8582,4685-2076-4468-8816,IDBI Bank,Individual,A-,MNLV5AALTH1,380448
Pari Ravel,Female,5/2/2018,Babra,General,No,99340162,Muslim,GOVERNMENT HIGH SCHOOL,Rajkot,,3rd,A,308-951-9686,PariRavel@gmail.com,26539,Government,Lakshit Bala,Faiyaz Dhillon,Telugu,Tamil,Driver,Retired,Bachelor's Degree,Bachelor's Degree,1073-4268-8763,2311-6513-5569-5529,HDFC Bank,Joint,O+,R8R38VE0HGS,393180
Divyansh Buch,Male,8/21/2018,Rapar,SC,No,96960130,Hindu,GOVERNMENT HIGH SCHOOL,Tapi,,3rd,D,420-449-6234,DivyanshBuch@gmail.com,39299,Government,Badal Char,Hansh Sankar,Hindi,Urdu,Sales Representative,Secretary,Doctorate/Ph.D.,Some College/Associate's Degree,1322-8605-6837,5135-8662-4597-7390,ICICI Bank,Individual,A+,3JMQH9D2O9A,393407
Tushar Chandra,Female,11/12/2018,Amirgadh,SEBC,No,79648546,Christian,GOVERNMENT HIGH SCHOOL,Bharuch,,2nd,B,908-858-2488,TusharChandra@gmail.com,36078,Government,Nayantara Konda,Heer Bassi,Gujarati,Tamil,Manager,Homemaker,Some College/Associate's Degree,Primary School,1534-9698-5551,4917-8989-9072-2980,Punjab National Bank,Joint,O+,5ZT0FXPJLGZ,389274
Stuvan Sampath,Female,3/26/2018,Vanthali,DT,No,19203789,Christian,GOVERNMENT HIGH SCHOOL,Banaskantha,,12th,A,768-154-5569,StuvanSampath@gmail.com,87673,Government,Kanav Ramesh,Romil Sarraf,Others,Bodo,Government Employee,Labour,Middle School,Bachelor's Degree,6423-9077-8127,9850-9489-2342-8127,HDFC Bank,Individual,A+,IRCAN0FFYVC,397372
Zoya Handa,Female,5/7/2018,Mundra,OBC,No,48948250,Christian,GOVERNMENT HIGH SCHOOL,Kheda,,9th,D,126-827-4501,ZoyaHanda@gmail.com,26042,Government,Inaaya  Borra,Kartik Ramaswamy,Maithili,Marathi,Accountant,IT Professional,High School,Bachelor's Degree,5263-2284-1956,4354-1977-1806-5925,ICICI Bank,Joint,B-,0PFJ1DEJO1C,387955
Tara Chahal,Female,8/7/2018,Chanasma,SEBC,No,34350633,Christian,GOVERNMENT HIGH SCHOOL,Patan,,7th,B,552-437-6351,TaraChahal@gmail.com,28858,Government,Ivana Varty,Suhana Chaudhry,Oriya,Others,Business Owner,Sales Representative,Some College/Associate's Degree,Vocational/Trade School,8948-3496-7985,8522-5007-4351-1954,IDBI Bank,Individual,A-,FUSGLU4X111,394701
Sahil Chada,Male,1/14/2018,Vanthali,SEBC,No,11065113,Christian,GOVERNMENT HIGH SCHOOL,Anand,,12th,C,167-936-9681,SahilChada@gmail.com,38003,Government,Abram Chatterjee,Lakshay Rao,Kannada,Bangla,Labour,Teacher,No Formal Education,Bachelor's Degree,5250-3770-9270,2558-8333-3104-4301,Central Bank Of India,Joint,A-,CI093QNOWGV,398340
Renee Mand,Male,3/23/2018,Meghraj,SC,No,95548988,Christian,GOVERNMENT HIGH SCHOOL,Surendranagar,,10th,D,646-265-7145,ReneeMand@gmail.com,25665,Government,Nitara Khare,Parinaaz Luthra,Others,Oriya,Retired,Accountant,High School,Vocational/Trade School,6005-4979-2873,5146-2941-8606-2998,IDBI Bank,Individual,O+,S8KVUU8LS6D,385989
Stuvan Sem,Female,2/22/2018,Nakhatrana,General,No,72239862,Muslim,GOVERNMENT HIGH SCHOOL,Mahesana,,6th,D,475-650-6669,StuvanSem@gmail.com,53897,Government,Kaira Ratta,Ira Iyengar,Maithili,Maithili,Accountant,Retired,Master's Degree,Some College/Associate's Degree,7589-4793-4063,8758-1691-7549-7013,Axis Bank,Individual,A+,XUYWJ59616G,380226
Nehmat Chokshi,Female,11/2/2018,Savarkundla,SC,No,94927474,Hindu,GOVERNMENT HIGH SCHOOL,Ahmedabad,,8th,B,249-120-2924,NehmatChokshi@gmail.com,36205,Government,Damini Bhavsar,Rasha Master,Kashmiri,Gujarati,Engineer,Teacher,Master's Degree,Master's Degree,2873-6810-9465,4179-4734-9677-1649,Central Bank Of India,Individual,AB-,Q2N4KZVG1A2,391733
Eva Chacko,Female,5/10/2018,Muli,DT,No,90943741,Hindu,GOVERNMENT HIGH SCHOOL,Banaskantha,,4th,B,165-618-7665,EvaChacko@gmail.com,74262,Government,Sana Kari,Seher Ram,Tamil,Kannada,Driver,Business Owner,Primary School,No Formal Education,1069-3019-5346,1049-5458-2085-9426,IDBI Bank,Joint,A-,FRGEYDH1XWP,387505
Shray Ben,Female,4/7/2018,Deesa,NT,No,92728916,Muslim,GOVERNMENT HIGH SCHOOL,Valsad,,12th,C,460-473-2921,ShrayBen@gmail.com,53639,Government,Raunak Shan,Mahika Ganguly,Manipuri,Sindhi,Farmer,Teacher,No Formal Education,Bachelor's Degree,9960-2245-8196,7734-1752-9452-2893,Axis Bank,Joint,AB-,4RMFSS9MFYM,387594
Saanvi Bhat,Male,1/10/2018,Tharad,DT,No,25915490,Hindu,GOVERNMENT HIGH SCHOOL,Surendranagar,,3rd,B,239-707-7135,SaanviBhat@gmail.com,98449,Government,Lakshit Thaman,Ahana  Keer,Urdu,Marathi,Artist,Secretary,Vocational/Trade School,Doctorate/Ph.D.,1604-1713-7801,1923-8346-1659-7426,Indian Bank,Individual,B-,GVZC5XC6LDI,394604
Prisha Tiwari,Male,2/28/2018,Jambusar,ST,No,39569062,Christian,GOVERNMENT HIGH SCHOOL,Panchmahals,,3rd,B,883-640-1372,PrishaTiwari@gmail.com,82202,Government,Raunak Brahmbhatt,Nayantara Shanker,Marathi,Assamese,Lawyer,Other,Primary School,Primary School,9476-1347-8260,6143-4210-2393-3553,State Bank Of India,Joint,AB+,3CT0673VW76,390476
Biju Sur,Female,4/19/2018,Dhandhuka,DT,No,49037859,Muslim,GOVERNMENT HIGH SCHOOL,Tapi,,5th,C,792-798-3534,BijuSur@gmail.com,83341,Government,Ivan Behl,Rania Reddy,Marathi,Bangla,Chef,Artist,High School,No Formal Education,2790-5094-7585,4999-4154-9114-2268,Punjab National Bank,Individual,B-,N3Q8SU17RXM,393762
Arnav Chowdhury,Male,4/15/2018,Lunawada,SC,No,89922772,Christian,GOVERNMENT HIGH SCHOOL,Kheda,,6th,A,495-444-4855,ArnavChowdhury@gmail.com,25377,Government,Priyansh Manne,Divij Swamy,Telugu,Tamil,Labour,Nurse,Master's Degree,Vocational/Trade School,4433-2167-3523,3853-7794-6864-1867,Indian Bank,Joint,A+,VBUQHIUNB0N,382126
Trisha Shere,Male,3/1/2018,Mahuva,General,No,56056862,Muslim,GOVERNMENT HIGH SCHOOL,Ahmedabad,,12th,A,752-453-6415,TrishaShere@gmail.com,47720,Government,Ivana Dhawan,Advika Trivedi,Gujarati,Punjabi,Accountant,Accountant,No Formal Education,Some College/Associate's Degree,3710-3953-2710,9918-7892-5409-4958,HDFC Bank,Individual,A+,NM9C9KDOF4Y,388897
Krish Majumdar,Female,8/2/2018,Rajkot,ST,No,24179673,Christian,GOVERNMENT HIGH SCHOOL,Navsari,,7th,B,587-164-5356,KrishMajumdar@gmail.com,61680,Government,Jivika Randhawa,Hazel Mann,Marathi,Bangla,Construction Worker,Manager,Master's Degree,High School,3058-5209-9625,3053-6789-9790-5807,Indian Bank,Individual,AB+,9OOKIPUK99H,381116
Lakshit Acharya,Male,12/23/2018,Paddhari,SEBC,No,64726659,Muslim,GOVERNMENT HIGH SCHOOL,Porbandar,,10th,D,777-874-9355,LakshitAcharya@gmail.com,86451,Government,Rohan Talwar,Saksham Gade,Tamil,Gujarati,Engineer,Artist,Vocational/Trade School,Middle School,1619-5482-8833,7447-2235-3087-5998,Punjab National Bank,Individual,A-,Q4BI0TW9Q7S,388248
Alisha Sarkar,Female,12/4/2018,Mandvi,DT,No,15538996,Christian,GOVERNMENT HIGH SCHOOL,Vadodara,,1st,C,223-314-1413,AlishaSarkar@gmail.com,84513,Government,Kaira Raj,Neelofar Kothari,Gujarati,Sindhi,Labour,Retired,Master's Degree,Middle School,7901-7059-5416,4126-4465-4066-3328,Central Bank Of India,Joint,AB+,ROXNP73SNJZ,380639
Lagan Sahni,Female,10/4/2018,Halol,ST,No,29669536,Muslim,GOVERNMENT HIGH SCHOOL,The Dangs,,4th,C,548-331-9416,LaganSahni@gmail.com,33834,Government,Rania Sule,Yakshit Brar,Sindhi,Dogri,Business Owner,Doctor,Middle School,No Formal Education,7161-5228-5461,8297-9638-4061-9754,Axis Bank,Joint,B-,BLTQG03106G,391531
Aarush Sahota,Male,4/17/2018,Bhanvad,ST,No,78220473,Hindu,GOVERNMENT HIGH SCHOOL,Valsad,,1st,D,176-176-7962,AarushSahota@gmail.com,69049,Government,Aradhya Ravi,Khushi Kumar,Telugu,Bodo,Lawyer,Chef,Master's Degree,Doctorate/Ph.D.,9164-7289-2620,9308-3699-2527-8674,Indian Bank,Individual,O+,BATH3QWHEN9,382992
Tanya Chanda,Female,1/25/2018,Sanand,DT,No,58028454,Muslim,GOVERNMENT HIGH SCHOOL,Vadodara,,1st,A,838-288-1756,TanyaChanda@gmail.com,35393,Government,Anay Hayre,Ehsaan Dash,Malayalam,Konkani,Sales Representative,Business Owner,Some College/Associate's Degree,Primary School,6091-4701-2037,6297-3784-3446-5349,Punjab National Bank,Individual,O+,A0SVKFR1ISR,390440
Neelofar Krish,Male,6/23/2018,Dantiwada,SC,No,44310593,Muslim,GOVERNMENT HIGH SCHOOL,Kheda,,9th,D,871-324-8549,NeelofarKrish@gmail.com,42049,Government,Nakul Hayre,Ojas Sant,Dogri,Hindi,Construction Worker,Teacher,Middle School,High School,6168-3820-2319,6670-7509-7806-1810,Central Bank Of India,Joint,B+,75I4GKSC7GF,386422
Mahika Deol,Female,3/2/2018,Visnagar,ST,No,70861323,Hindu,GOVERNMENT HIGH SCHOOL,Amreli,,6th,B,180-370-8286,MahikaDeol@gmail.com,82191,Government,Darshit Dixit,Vritika Dey,Dogri,Telugu,Teacher,Homemaker,Bachelor's Degree,No Formal Education,2124-5319-2689,2486-8182-3780-4082,HDFC Bank,Joint,O+,HM68N3AND4H,394798
Charvi Sidhu,Male,5/4/2018,Virpur,ST,No,40404993,Hindu,GOVERNMENT HIGH SCHOOL,Porbandar,,10th,B,973-751-2174,CharviSidhu@gmail.com,86275,Government,Parinaaz Master,Manikya Bhardwaj,Assamese,Oriya,Accountant,Social Worker,Other/Unknown,Middle School,2578-2435-2031,2464-2736-6487-7427,Axis Bank,Individual,AB-,DZT6XQ8E6YU,390926
Shalv Gandhi,Male,7/20/2018,Patan,SC,No,90104306,Christian,GOVERNMENT HIGH SCHOOL,Ahmedabad,,7th,D,883-840-5872,ShalvGandhi@gmail.com,62740,Government,Nitya Dutt,Shaan Vohra,Urdu,Tamil,Artist,Government Employee,Vocational/Trade School,High School,3932-4777-5919,4180-9377-9037-4378,HDFC Bank,Individual,A+,6UFOK5OI0AP,384060
Arhaan Tandon,Male,5/21/2018,Mandvi,SC,No,34464843,Hindu,GOVERNMENT HIGH SCHOOL,Surendranagar,,9th,D,794-407-9039,ArhaanTandon@gmail.com,97968,Government,Purab Deep,Nirvaan Bhardwaj,Assamese,Sindhi,Business Owner,Homemaker,No Formal Education,Master's Degree,6067-6279-2531,8208-9536-6173-2216,Axis Bank,Joint,AB+,2ZOZFFR67QV,392176
Ivana Edwin,Male,9/15/2018,Sojitra,ST,No,94333473,Muslim,GOVERNMENT HIGH SCHOOL,Sabarkantha,,8th,A,709-500-7145,IvanaEdwin@gmail.com,61448,Government,Charvi Koshy,Aarna Chaudhry,Gujarati,Bangla,IT Professional,Sales Representative,Bachelor's Degree,Bachelor's Degree,9203-7682-8265,9600-6768-9250-5488,State Bank Of India,Joint,B-,EF5N305SNYQ,386555
